,dataset,engaged_class,TSC,L1_state,L2_migration,L3_synapse,L4_killing,b_activation,b_cd8_identity,b_total_counts,n_counts,cd8
E3_2,exposed,medium-exposed,0.8982477059215972,1.8862458415910395,1.056910139722012,2.0124325517218113,-0.6677795750936542,-1.1437148316507506,-1.3292523058764232,-0.2831853260238948,4821.2,CD8+
E4_2,exposed,medium-exposed,0.6287115184915668,2.041727577338789,1.8885704680779671,0.6750843750694534,-1.3384449093048745,-1.2945760022186656,-0.5403852466970418,-0.7109358146134384,3713.3,CD8-
E5_2,exposed,medium-exposed,0.19723604296978703,-2.422391179636878,1.0111006353258227,1.1776009605220958,0.13032094958609547,-0.6026101443527031,1.1819538504045215,-0.23847013986052434,4954.6,CD8+
E6_2,exposed,medium-exposed,0.30275625676330387,1.7517378335985139,0.8584368713864353,0.20589714575153353,-0.95977610318278,-1.2743750190139596,-2.401685746908537,-0.35675031676671554,4609.5,CD8+
E8_2,exposed,medium-exposed,0.13969809557473492,-1.0162135665804464,1.1218815702612188,0.5542251827451895,-0.47543356540711257,-0.8375967060472743,1.3351055882150569,0.2666706592811757,6743.9,CD8+
E9_2,exposed,medium-exposed,-0.23836733783120193,1.3568308841125079,-0.7437723697626357,-0.6257848607040103,-0.44094033735913263,-0.8130385467012683,-1.0397735454956516,-1.24110391461995,2686.6000000000004,CD8+
E10_2,exposed,medium-exposed,-0.15764474771352457,-1.6454454785163586,0.26044610411175645,0.8111693964962524,-0.6628658468131776,-0.8201695549601312,0.7640492864764983,0.8548912142161023,9656.7,CD8+
E11_2,exposed,medium-exposed,-0.2905846313562377,1.2326509831004149,0.4131852136147126,-1.5192887240962754,-0.8348262793261342,-1.0383678820624642,-0.344769996428907,0.0380058810895153,5865.4,CD8+
E16_2,exposed,medium-exposed,0.2731692332251007,1.932938384451948,0.6812575003926682,-0.09959318017072555,-0.7099079571806779,-1.2101608584045793,-2.3371941903494626,-0.48469810893926235,4263.2,CD8-
E23_2,exposed,medium-exposed,0.6143616966974921,0.8686616862719607,1.3081549699555735,1.4764106281488338,-0.8757999951270663,-0.9685444143735049,-1.3406786483564004,-0.8865127644602698,3335.8999999999996,CD8-
F2_2,exposed,medium-exposed,0.2252705988960867,1.0488861905688498,-0.30552222581826355,0.8843048543010581,-0.3402183637439868,-0.6214510093765502,-1.0366839716043754,-0.0007157349775645283,5728.4,CD8+
F3_2,exposed,medium-exposed,0.8389496361328374,2.2640488577408724,2.4097597691164476,0.42559402690643244,-0.9096183325584755,-0.9695504716572614,-2.1558311604338436,0.0624590891172708,5953.6,CD8+
F4_2,exposed,medium-exposed,-0.36186495398252183,1.894796419603181,-0.980651913288801,-0.6386688782223839,-1.0249676160580996,-1.01216432686074,-1.7007959127995012,-1.6210545366889644,2130.4,CD8+
F5_2,exposed,medium-exposed,-0.38770567952898694,1.4170813553098507,-0.2806530179375132,-0.9244812273591245,-1.2407732772696163,-1.0943681599882056,-2.4476937362784117,0.11427477541294556,6144.9,CD8+
F6_2,exposed,medium-exposed,0.38361368330618467,-0.40401584518423234,0.9782454094211569,0.23384243968475757,0.5775593206197491,-0.45978382440616145,-0.07368802294722396,-0.9024514750422588,3303.6,CD8-
F7_2,exposed,medium-exposed,-0.09257498052655772,3.342734452293049,-0.6771725869427597,-0.48509043551599945,-1.3194405973595233,-1.0165042284384744,-3.971316574422513,-1.0140685380975918,3086.0,CD8-
F8_2,exposed,medium-exposed,0.1358565095941219,-0.5291727758789246,0.3920223502798871,1.415106822950497,-0.929456615525127,-0.8398239448427403,-2.9070308779161653,-0.46669782987168285,4310.3,CD8-
F9_2,exposed,medium-exposed,1.1287511976008897,3.8168402257092215,2.211669166266448,0.7784551972431158,-0.8859872866960917,-0.8718483033844779,-3.6208435621495445,-0.358137020704782,4605.6,CD8-
F10_2,exposed,medium-exposed,0.2945504612960191,0.9781299496925226,0.3272826652670884,0.7102935217446872,-0.47720002379504506,-0.35197887109310466,0.24878202186908915,0.5404027370851856,7970.2,CD8+
F11_2,exposed,medium-exposed,-0.15805851692590478,-0.6284357538258409,-0.12084068792162059,-0.007332163641436091,-0.10711626184060989,-1.0785331353557983,1.3861558396311513,0.7972001176559728,9322.599999999999,CD8+
F12_2,exposed,medium-exposed,0.14968548882244875,-0.3720808708694544,0.9243717251583043,0.6638938228448593,-0.7545025529586937,-0.8573130356576842,-0.10277124704667422,-0.587458846325045,4004.0,CD8+
F13_2,exposed,medium-exposed,-0.27071473076054764,1.9923002064755893,-0.0018316351604064098,-0.8639751016643608,-1.475468037952052,-1.198237648914663,-2.739949070880128,-0.4779870003740158,4280.700000000001,CD8-
F14_2,exposed,medium-exposed,-0.12310038312528705,-0.012084501590229557,0.30292971590899725,-0.2989435108141777,-0.4887546869583035,-0.5455585388091261,0.38711557707345357,-4.53981876627785,358.0,CD8+
F15_2,exposed,medium-exposed,-0.9700194595082349,-0.26945753892739005,-0.8586709247159462,-1.898403736578662,-0.9528031048548459,-0.6848014576274976,-2.439559843881281,-4.176907893185469,447.0,CD8-
F16_2,exposed,medium-exposed,0.30580394378318815,0.800899349525571,1.6529142022598313,0.3006707122823858,-1.2362489429707255,-0.8255239224381804,-1.9160162705061867,-0.13963403961200876,5262.7,CD8+
F17_2,exposed,medium-exposed,-0.1884422258304995,-0.37584031038620513,0.1680451807563298,-0.011941175311732407,-0.6724772578633897,-1.0559795652228374,1.4669896868190337,0.9308631364891631,10115.0,CD8+
F19_2,exposed,medium-exposed,0.820709531889303,3.130475912924471,2.3123315840202676,-0.046684061029547017,-0.9601421786622566,-0.6877494227904059,-2.3533874573470923,-0.24469844840031443,4935.8,CD8-
F20_2,exposed,medium-exposed,0.2188696449576823,0.7795248667154002,0.7507097477651207,0.12413756598220954,-0.4917475661365344,-0.5744668010526627,0.7394806447332998,-0.1894779837263258,5105.0,CD8+
F21_2,exposed,medium-exposed,0.4478278623244749,1.1876428891105957,1.184049455450922,1.031753627583138,-1.1746540003307837,-0.7257797439184873,-2.962927719067671,-0.21154503406891617,5036.7,CD8-
F22_2,exposed,medium-exposed,-0.013458515122690085,-0.1613147130190066,0.35569556149310944,0.42093959306091927,-0.7285764423987167,-0.8798926073755509,-2.7386483800475285,-1.0059142419188372,3101.4,CD8-
F23_2,exposed,medium-exposed,-1.2483186649479114,-1.5453912908220044,-1.1361783973444028,-2.2515884016347982,-0.6293774106011606,-0.5803421530340537,-2.202910521696012,-1.0241852722667224,3067.0,CD8+
G5_2,exposed,medium-exposed,-0.007961388975518457,1.5035637559585138,0.6949701596432667,-1.2684159927617353,-0.40811024253455175,-0.8304694662073705,0.16287235915727333,-0.533846936765619,4137.2,CD8+
G6_2,exposed,medium-exposed,-0.6115001328611988,-1.401925612591799,-0.2848027133262575,-0.41191433419409856,-0.86377164785471,-0.7005805044508366,-0.027914361120908282,0.05163602223558765,5914.4,CD8+
G9_2,exposed,medium-exposed,0.25814780240283636,-1.533693856042444,1.9286183154598264,0.13185357381159346,-0.05913879333258023,-0.6168389484009486,1.4061642482311063,-0.763064377589667,3597.0000000000005,CD8+
G10_2,exposed,medium-exposed,-0.1460268183662528,-1.4138681946410845,0.5034708600401714,0.020362625601594627,-0.214885514411875,-0.8413179631153261,1.0967904627425835,-0.04318987803086547,5581.8,CD8+
G11_2,exposed,medium-exposed,0.8391166263186869,3.9987915125521365,1.0060611886533268,0.8034895155252784,-0.9788795638902625,-1.059399657622759,-2.584361394633424,0.1394889781864655,6240.200000000001,CD8-
G12_2,exposed,medium-exposed,-0.45125808925477584,-0.5973749850159518,-0.40586420843386695,-0.16680101814493492,-0.8550413900070056,-1.1115891503635853,-0.5309959914622069,-0.6483954679684742,3857.8,CD8+
G13_2,exposed,medium-exposed,0.882586617995216,3.2846665872335095,2.090106502089518,0.45153435638291656,-1.086020116882332,-0.8670524081761377,-1.8714762377603327,-0.44165288087431315,4376.7,CD8+
G14_2,exposed,medium-exposed,0.5374408712590012,-0.3614010022928009,1.1891192844363454,2.0356145418552525,-0.8466951302006392,-0.8942830786609642,0.40173080617763834,1.0302126593095604,10747.3,CD8+
G15_2,exposed,medium-exposed,0.2595684082982449,-0.8436004126450931,0.9271891499930873,1.1351406572854437,-0.49120468496160746,-1.1754534282853895,0.6557546811312807,-0.4074627720539011,4469.0,CD8+
G17_2,exposed,medium-exposed,-0.4453707174859946,-1.7231473375390305,-0.1142543464411402,-0.4930097322541163,-0.0858105697440751,-1.0108896747868943,0.9573389137681826,0.607801715983635,8304.9,CD8+
G18_2,exposed,medium-exposed,0.23235991674158696,1.8707047533819914,1.643246781810542,-0.8104972598590809,-1.084921194440677,-1.0670654963754809,-3.341774261774585,-0.25461974023688644,4906.0,CD8-
G20_2,exposed,medium-exposed,-0.06074890627840457,0.3776013174577093,-0.03885854078076909,0.16955788989254128,-0.6122029470600976,-1.0429543189615782,-1.3043963419395976,0.04861380113054508,5903.5,CD8+
G21_2,exposed,medium-exposed,0.16389464684665622,0.48218552891455935,1.306253816989992,0.2642276946032868,-1.2194704342088483,-0.9790578528459515,-2.131726290641794,-0.5349956778658531,4134.3,CD8+
G22_2,exposed,medium-exposed,-0.17783484245382677,1.060773443795953,-0.019971296830474872,0.08162889574798583,-1.4430235603243575,-1.0930432907022625,-3.8633249790253332,-0.6060161242113489,3958.9,CD8+
H3_2,exposed,medium-exposed,1.0178796783171782,2.4540930507415206,2.2466246215255,1.4488591548403813,-1.174067596162766,-0.9632424399404788,-2.787376619985139,0.2915527082375619,6847.1,CD8-
H7_2,exposed,medium-exposed,0.7184164201657061,0.5489810388137715,1.9101166205778266,1.5709354193780924,-0.9541445633526684,-0.926233695699293,-1.3523045096655648,-0.0540565595238005,5544.9,CD8+
H8_2,exposed,medium-exposed,0.029969514911890704,-0.2643707202004705,0.2562693803697549,0.866480495840513,-0.8358847811985403,-0.9279638784520262,-1.4342064322245047,0.4609023557126964,7592.7,CD8+
H11_2,exposed,medium-exposed,0.7873517614113769,2.0977873052090796,1.4648813744000662,0.6491594296184949,-0.28967944669970436,-0.9268188196136061,0.5472967176697932,-0.25215045182603874,4913.4,CD8+
H12_2,exposed,medium-exposed,0.1656258806436992,0.3263163812007954,0.5074632057383659,1.4813595788497476,-1.5324336344603244,-1.1769207639160837,-1.9233611587345782,0.947719759844253,10219.599999999999,CD8+
H14_2,exposed,medium-exposed,0.5088466716126252,-0.1808955714686244,1.433362744423438,1.4633750007896373,-0.7470902390804782,-0.8426793040026672,0.14337033849843478,0.41957991912214293,7403.6,CD8+
H15_2,exposed,medium-exposed,0.25582587640149307,0.7751752199734842,0.5999644278181805,0.1873961672333247,-0.25368851221799343,-0.579358108000341,1.6254589808001072,0.31669892925742643,6953.0,CD8+
H17_2,exposed,medium-exposed,-0.27883210502380285,1.8962631801732113,-0.27922986517202136,-0.5997477317325236,-1.434105878997275,-0.8939105371970155,-2.255723717763649,1.3217959385549938,12840.6,CD8-
H18_2,exposed,medium-exposed,0.6843031185408146,1.642393028422899,1.1846473097924286,1.3104388719221347,-0.7952743036201289,-0.5464971333470626,0.7473578325058294,0.33432391902067143,7028.200000000001,CD8+
H22_2,exposed,medium-exposed,0.9659253225237846,4.477781606760115,1.3949333811278646,0.2658861580761972,-0.6254627607630838,-1.2676696101799794,-2.1715145759633705,-0.9223569505320285,3263.7000000000003,CD8-
H23_2,exposed,medium-exposed,0.43808302557674755,-1.7954797576251833,1.4611668831347104,1.502735805944821,-0.07747433906838613,-0.7469995507924527,0.7262959196010432,0.1701293422186672,6358.0,CD8+
I1_2,exposed,medium-exposed,0.44859822373499625,2.305165219861437,0.666772559958837,-0.08959046595921477,-0.23882300566784626,-1.1388148165531384,-1.5222801941515691,0.2793276728861323,6796.2,CD8-
I5_2,exposed,medium-exposed,-0.18441634572506807,2.812858730835514,0.06691286465282525,-1.620570114670047,-0.9607213029506411,-1.0225965827943568,-1.2239480667595453,-0.868929054639926,3371.9,CD8-
I6_2,exposed,medium-exposed,-0.542949756067548,-1.3344420531005585,0.02582180793682585,-0.33209545112543765,-1.022638838488823,-1.1561658340456678,-1.2410856180160506,0.019070305568810418,5798.0,CD8+
I7_2,exposed,medium-exposed,0.24164341721670968,1.1248045921155685,0.28781103040001177,0.9643427901604181,-0.996051356897212,-1.2476014890593825,-1.0082425756790028,0.22526425579835466,6575.6,CD8+
I9_2,exposed,medium-exposed,-0.33767079722958104,-1.0212246521467665,0.27556809198103227,0.29863532640027324,-1.2798406015487795,-1.1224651392156741,-1.3064188524852798,0.0033119874973374114,5742.5,CD8+
I10_2,exposed,medium-exposed,-0.7468392519052769,0.12710657811385706,-0.7347135109000165,-0.9450341953859285,-1.3878948588220952,-0.6335193407793673,-0.8080810760561841,-0.6498399144860256,3854.4,CD8+
I11_2,exposed,medium-exposed,0.8122248399501244,3.0136087196225807,2.123138929237332,0.6772284604779812,-1.4549828573350874,-1.348960847503627,-3.300303003076914,0.27285407464725175,6769.4,CD8+
I12_2,exposed,medium-exposed,0.7292910202107276,1.4667927588526968,1.359917078983077,0.6444908573132835,-0.013728354601856152,-1.298382110426816,1.0885710660205539,0.06718551435049513,5970.800000000001,CD8+
I13_2,exposed,medium-exposed,0.6629994609240624,-0.7552304535975869,1.2847488512644454,1.8090003268397699,0.03528218264476752,-1.0116824039186971,1.6740647332448417,0.08432762174542961,6033.6,CD8+
I14_2,exposed,medium-exposed,0.5292266349791461,3.260538284097276,1.2292491299626491,0.045247112209161874,-1.2170750391333014,-0.8074477254885895,-1.1327713097689496,0.32567573806119854,6991.2,CD8+
I17_2,exposed,medium-exposed,0.25658206968565084,-0.5782260708388046,0.5039302440815031,1.4984410003019526,-0.6108124391043901,-0.7175821513534673,1.3604596298627742,-0.07065705998024578,5489.0,CD8+
I19_2,exposed,medium-exposed,0.41909969681915776,-1.3109675364528064,1.1096419461676035,2.2002866997864152,-0.8054707521132587,-0.6085471063342702,-2.6691082864854208,-0.33805592287279995,4662.4,CD8-
I20_2,exposed,medium-exposed,-0.09358817362838528,3.04465507241209,-0.415296747011852,-0.5767478665738834,-1.3054330164843297,-1.0720095338852804,-2.098902529589131,-0.7654343299978812,3591.7999999999997,CD8+
I21_2,exposed,medium-exposed,-0.08779950824448143,0.03789182785782086,0.45856035443392784,0.4779007077319673,-1.311593076916495,-0.9655293032233293,-2.1477878550800433,1.2617430414773005,12378.5,CD8+
J2_2,exposed,medium-exposed,-0.1569578225967293,0.1670915538073776,0.3520205310402118,-0.3804059455062027,-0.7049875303958539,-0.5254488707229471,0.818115287188988,-0.924918777289016,3258.6000000000004,CD8+
J4_2,exposed,medium-exposed,-0.021112524512156977,-1.0216967159919075,0.9092025455434443,0.669434305547271,-1.0177427691355239,-0.8604649611264505,-1.93498400484922,-0.28128348514648105,4826.8,CD8-
J6_2,exposed,medium-exposed,0.897312025493667,1.7814838645375564,0.7488830370000575,2.2690674935722366,-0.5539583149629599,-1.1396901438201108,-0.13165542752728768,-0.48993264554828925,4249.6,CD8+
J7_2,exposed,medium-exposed,0.03885540941921456,0.7823511632035084,-0.11620468109359519,0.9617398985438784,-1.1842776129840409,-0.9877546026843493,-3.3759121625016073,-0.5685430434557859,4050.5,CD8-
J8_2,exposed,medium-exposed,0.20218709297038837,-0.5149271325522409,0.6534561031788656,0.6898692009430917,-0.20932852640988528,-0.9627569331980368,0.30744688847939156,0.46113970679461,7593.8,CD8+
J9_2,exposed,medium-exposed,0.8758240001539288,2.996682524241743,1.9308890396336553,0.8088712984278625,-1.1292879083438032,-1.0498183847624527,-2.395551874124056,-0.6052714385034443,3960.7,CD8-
J10_2,exposed,medium-exposed,0.1042684331622091,-0.10702996535557194,1.156013991486449,0.3264155734050363,-0.9977514598813543,-0.6847444965780404,-1.8360787567280044,-0.7991648982471707,3518.6,CD8+
J11_2,exposed,medium-exposed,-0.3658004462987551,1.652990851593619,-0.4599278292649918,-0.3977265238248042,-1.649642033740362,-1.0125457649477685,-1.8631923915941693,-1.1128531725090534,2905.4,CD8+
J14_2,exposed,medium-exposed,0.7640416771220978,0.3708760629967195,2.091620511640759,0.9139975160650737,-0.18371135452087153,-0.9768678213154905,1.71783266297833,-0.21610522804079316,5022.700000000001,CD8+
J17_2,exposed,medium-exposed,-0.28457914964191955,0.47109979513426853,-0.24374910878599956,-0.521165630671641,-0.6709671798478405,-1.077168615881306,-2.3060902507884338,-0.436607401798134,4390.200000000001,CD8-
J18_2,exposed,medium-exposed,0.1790160101469536,1.1300783120460918,0.06528579712192514,0.9185805866926604,-0.981604639164915,-1.2725845625974852,-3.457030401832954,-1.1638742164799605,2816.3,CD8-
J19_2,exposed,medium-exposed,0.2674496579042117,1.2410913832890236,0.6752069795822299,0.0024825396903574506,-0.3918134436569919,-0.8316885277776367,-0.7048804575217144,0.38414559318924174,7245.200000000001,CD8+
J20_2,exposed,medium-exposed,0.27918554816376906,1.603675808339735,1.0222506495302006,0.33949237912560554,-1.257946099821237,-1.0573330897345437,-1.5905149029878336,-1.2392758238045467,2689.6000000000004,CD8-
J22_2,exposed,medium-exposed,0.3717577983334265,-0.9510947440211881,1.9618230381706472,0.9409493027999061,-0.8149919741500667,-1.3802549073782147,-2.3153181859351326,-0.5233082643487668,4163.9,CD8+
K2_2,exposed,medium-exposed,0.6705881762789667,4.797172608664268,0.7643326899032226,-0.033696613998668794,-1.0783679105727473,-1.0287371848300122,-3.603890470487288,-0.9044857887741957,3299.5,CD8-
K5_2,exposed,medium-exposed,-0.20298159895321932,1.312749893907438,-0.3886573139824766,-1.0607435299232992,-0.1917104661517573,-0.5947286782683825,0.20967009247271418,-0.8542742804193005,3402.2000000000003,CD8+
K7_2,exposed,medium-exposed,0.7460228210636481,-0.7489867635076469,1.2358233186675218,1.776673773113395,0.4446839471571834,-0.8700613433175055,1.8419581151682844,-0.8106582683535155,3494.0,CD8+
K8_2,exposed,medium-exposed,0.02323494065450625,-1.1460400718641837,0.20375884178525666,0.18740940878304974,0.4256558887462645,-1.0814728473704096,1.1572676499282744,0.7974988684840381,9324.3,CD8+
K10_2,exposed,medium-exposed,0.38594291160239225,3.336560857048841,0.6665042087856388,0.0197741864115301,-1.2500109588158916,-0.6115630807508768,-1.3662636151631395,-0.3480303576854106,4634.1,CD8+
K11_2,exposed,medium-exposed,0.13917348574045818,-1.055689001540975,1.2236197602967542,0.3735238577360372,-0.373634618924779,-0.4139851425221737,0.17585539824998525,-0.6086251925211531,3952.6,CD8+
K12_2,exposed,medium-exposed,0.3174280885356976,-0.058953538010114985,0.7962068216572761,1.333047983943674,-0.8223050579636276,-0.9016778438042292,-1.5883000539447747,0.2120302839434849,6522.700000000001,CD8+
K14_2,exposed,medium-exposed,-0.30146843454388955,0.13440091834021922,-0.7274853008072812,1.099605081486405,-1.6628864710198683,-0.6672017615037236,-2.018383188034788,-1.140485720616852,2856.8,CD8+
K15_2,exposed,medium-exposed,0.4396316672498837,2.188172634041092,0.8817066779775246,0.474410093753168,-0.9797267506414862,-0.8304787686058247,-1.3273051877163224,-0.7006886495181899,3736.6,CD8-
K18_2,exposed,medium-exposed,0.6721566464874271,0.6465209097239927,0.9484772532480462,2.125273679504805,-0.7934926030680068,-0.7635819195486802,0.627837188031191,-1.8012026521526037,1908.5,CD8+
K19_2,exposed,medium-exposed,0.7362909557923505,2.392976512243308,0.481900310755411,1.6152200788511595,-0.6634554690863659,-0.9045002584686365,0.6213304413539587,-0.6025438160062916,3967.2999999999997,CD8+
K20_2,exposed,medium-exposed,0.14860187967847188,1.60622720669432,1.1271924865041985,-0.3758343776368247,-1.1715074183973988,-1.1857922113359205,-0.4746400876234163,-0.4892388783731361,4251.4,CD8+
K22_2,exposed,medium-exposed,0.2978587017060452,-0.04448326481350362,1.2275663769796024,0.594281849636737,-0.6023160249335547,-0.9182880289321602,-0.12452075089236628,-0.1847351743354103,5119.8,CD8+
K23_2,exposed,medium-exposed,-0.523194493900276,0.09014504761380593,0.6667124324731473,-1.8087734110667641,-1.0076561854409727,-0.6107131980009747,-1.2292112446664556,-0.666414407364832,3815.6,CD8-
L1_2,exposed,medium-exposed,0.4516354006399628,-2.3314713128499864,1.4000833656364104,1.8805931985957225,-0.0014851830803340128,-0.9453384227252869,1.1174770966966352,0.19193860027058487,6443.2,CD8+
L2_2,exposed,medium-exposed,0.046931178959993824,-0.542282751963666,0.4599619954928708,0.6702195836730402,-0.5999295629847076,-0.8384862147339618,0.17837788626199755,-0.32231949140050364,4707.4,CD8+
L4_2,exposed,medium-exposed,0.7709340036077797,4.2511275841768725,0.4713988603697379,0.5951351370243749,-0.6679788218176926,-1.0521813450213593,-3.0658961990373084,-0.716371216185005,3701.0,CD8+
L5_2,exposed,medium-exposed,-0.43086084855729284,0.026176067888525445,-0.5697974189502073,-0.8364213948427838,-0.3337584234082063,-1.0348849069265835,-1.015143463016809,-0.5478050730415114,4102.1,CD8+
L6_2,exposed,medium-exposed,0.17250289505555189,-0.3277015406560043,1.072806916953057,0.3037501328941359,-0.4795561755120812,-0.451023108532813,1.226152029806097,0.8383841174413257,9559.9,CD8+
L8_2,exposed,medium-exposed,0.8333216074639387,0.9772564125114975,1.2500631695267055,1.253968937004646,0.21198040209678293,-1.0626895388089455,0.08264884569131503,0.37759714439160835,7216.299999999999,CD8+
L9_2,exposed,medium-exposed,-0.08140555761809729,1.4753231936439173,0.3154398104894577,-0.29194009753088757,-1.2809946036248587,-1.1588273878842095,-1.6757015525014411,-0.6051887165335824,3960.8999999999996,CD8-
L11_2,exposed,medium-exposed,0.6399122925751533,1.363843413721482,0.5199196803374954,0.7714754726835787,0.4067964088666418,-0.7858014247654145,1.0283730363535815,0.48074227684357673,7685.200000000001,CD8+
L13_2,exposed,medium-exposed,0.17224391353529855,2.6913212370976205,1.0794282570213907,-0.5432243191722932,-1.5471735509249362,-1.090103722833069,-3.7427509272975454,0.3747338989387,7203.7,CD8-
L15_2,exposed,medium-exposed,0.8757309509389012,1.8955899931400193,2.7315929154965297,0.8054134014681765,-1.2314123573779265,-1.1420071792685276,-2.356085792049286,0.4261393889151319,7433.299999999999,CD8+
L16_2,exposed,medium-exposed,0.3801313513759199,1.7032421156301516,0.25713773735424167,1.06031808516214,-0.8727657106518537,-0.9874364451585734,-1.2483739231008173,-0.8022405811750143,3512.0,CD8+
L17_2,exposed,medium-exposed,-0.10869659928580117,0.44175700706986526,0.18093649454410582,0.24624871736877296,-1.141002860724217,-1.0779303279706944,-1.625135158442819,-0.4663177938060142,4311.3,CD8+
L18_2,exposed,medium-exposed,0.5948196252849025,3.471011094937363,2.0293346882170358,-0.8708202554286845,-0.9716642460256013,-0.5090519034897779,-1.3665540859136904,-0.7582439098981898,3607.6000000000004,CD8+
L20_2,exposed,medium-exposed,-0.23794355140311874,0.07961378558727855,0.2531150377601693,0.5991816212700546,-1.8543580901692505,-1.083759482991834,-1.445874471985521,-0.5265770770304372,4155.6,CD8-
L21_2,exposed,medium-exposed,0.04011496274808499,0.45675573051987883,0.24492657817052227,0.3138689032385348,-0.6868406708662466,-0.7102996724393053,0.6459782744671684,-0.4162845403357053,4445.0,CD8+
L22_2,exposed,medium-exposed,-0.14173755286652923,0.039093560877605495,-0.04254879903316813,-0.4879457122990975,-0.061148744158657155,-1.0297858268059048,1.0335224276818222,0.4107484147969814,7363.799999999999,CD8+
L23_2,exposed,medium-exposed,0.06795393844477021,-0.39638911327343507,1.431313788400339,-0.3230459058160163,-0.5860770387575687,-0.9761233591363849,0.2470600390761753,-0.5706880452694814,4045.2000000000003,CD8+
M1_2,exposed,medium-exposed,0.2788658712079122,2.3886350542498094,0.4340479091502247,-0.08960674197955266,-0.7377343478791241,-0.44615421278472545,-3.0663653238019615,-1.3532614692402034,2508.8,CD8-
M2_2,exposed,medium-exposed,-0.10203252345614011,1.5169961948631818,-0.12251548263514478,-0.6650881498242699,-0.5787214424388134,-0.9409362961804623,-2.073954656954096,-0.10312254512852688,5381.3,CD8+
M4_2,exposed,medium-exposed,0.3141236543886807,2.157848488436141,0.47520697534409323,0.5718082371620782,-1.1535033094357068,-1.2601323122003723,-2.071939752975017,-0.5536862978517687,4087.4,CD8-
M5_2,exposed,medium-exposed,0.7617914482755206,2.6892021063269027,1.5034438625992204,0.8297800706623006,-0.9846648803085617,-0.8033846894357862,-1.2033712427914676,-0.42026988360691026,4434.2,CD8+
M6_2,exposed,medium-exposed,0.08721557875803096,0.08768878351040532,1.2144124283325002,-0.1339664134293895,-0.7869714144484147,-0.9056803956365865,-1.0377967739091436,0.08239854773708771,6026.5,CD8+
M8_2,exposed,medium-exposed,0.8034509604855578,1.975340084419325,2.065322773441788,0.10957236904158286,-0.2087944663193116,-1.058339758893516,0.4492314399896846,0.2800266432146302,6799.1,CD8+
M12_2,exposed,medium-exposed,0.31082998256882033,0.5853394667157172,0.58441261711733,1.070419539609163,-0.7812358560361377,-0.9703388476777438,0.18041658200636002,-0.7252479415794266,3681.0,CD8+
M13_2,exposed,medium-exposed,0.02923369188251457,0.5537604832515026,0.44614635435014804,-0.5741195839852259,-0.10486909361812345,-0.5976510145365718,-0.8725866068192092,-0.9869046552572793,3137.6000000000004,CD8-
M14_2,exposed,medium-exposed,0.10460011185621398,1.7535321015299896,-0.20167574346442577,0.7413911952786125,-1.2289154482975877,-0.7929259839823659,-1.64077760711755,-0.6973600387075473,3744.2,CD8-
M15_2,exposed,medium-exposed,0.09367403120511669,1.5180649478876993,0.34260312379332264,0.4895417447975394,-1.4163187916554152,-1.0140206044114974,-1.5146255485998465,0.6406730666948247,8473.2,CD8+
M16_2,exposed,medium-exposed,0.22036105116595797,1.2158981208293302,1.1274751030362973,-0.4477976785541666,-0.5662427117476082,-0.7478395187467096,-0.22076309365322036,-0.5362245336723167,4131.2,CD8+
M17_2,exposed,medium-exposed,0.5318774295424629,-0.6030523400985125,1.5466127754777648,1.427958482149637,-0.4661497563141254,-0.6767319929131747,-0.44147616493265907,-0.10376201421005213,5379.200000000001,CD8-
M18_2,exposed,medium-exposed,-0.24713193949537418,1.4504812856596654,-0.029018045543060974,-0.5071135095103182,-1.3685777284761909,-0.9261845023613351,-3.5168760884022667,-0.16463515978975085,5183.0,CD8-
M19_2,exposed,medium-exposed,0.5755610781350122,4.02431086236002,0.8900488483797381,0.03667679421131439,-1.166395728815461,-1.1304956711760799,-2.779305433562099,-0.06776438642525597,5498.7,CD8+
M20_2,exposed,medium-exposed,0.4235066048616946,0.18144472092175407,0.9667668178460345,1.6600402089646584,-1.0473882916272343,-1.11803325174132,-1.734675711048869,-0.12303223854847457,5316.299999999999,CD8+
M23_2,exposed,medium-exposed,0.1529193672297823,-0.10374529941404709,0.7921898398727104,-0.09407565597015138,-0.020907067944670874,-1.2377787851512683,1.5281876432725303,1.0254032541520934,10715.8,CD8+
N1_2,exposed,medium-exposed,0.27545726366569157,1.3600233374069521,0.9525486955603573,0.07327080594708271,-0.783035143501895,-1.2349777953945165,0.34542603499785285,-1.604303530751117,2152.3,CD8+
N3_2,exposed,medium-exposed,-0.6589950389239567,0.18866946304508248,-0.03228652523237404,-2.345401578037711,-0.3774631704442461,-1.1463103476149072,-0.2542425976496589,-0.7011271284217219,3735.6,CD8+
N5_2,exposed,medium-exposed,-0.5114488599411022,-1.7453493539279885,0.1457686861515474,-0.8170303369290657,-0.27210189310148264,-0.5329390361220993,0.7876488646221949,-0.10205731756672637,5384.800000000001,CD8+
N6_2,exposed,medium-exposed,0.2875109959856441,1.640238790363583,0.8930901801221416,-0.22036047779608905,-0.5587256122280867,-0.49404801483315064,0.13483541859668968,-0.2854636468727995,4814.5,CD8+
N9_2,exposed,medium-exposed,0.0038400614292739,0.314575036098366,-0.2106809987976904,1.1190269182431585,-1.0916837467895957,-0.6776100878524771,-1.2127855919951143,0.04861380113054508,5903.5,CD8-
