gene,ISCI_orthogonal,ISCI_primary_rank,known_regulator,NR_Treg,NR_exhaustion,R_memory_stem,R_migration,R_killing,toxicity_infl,therapeutic_convergence,n_modules_therapeutic
CCNA2,0.6607142857142857,288.0,False,0.8145559485986783,1.1682870130984395,-0.11597488022896296,-0.5770216658159046,2.5049425537937577,-0.5331096961818875,0.06036879037227666,2
MED12,0.6607142857142857,288.0,False,-1.9135076428860311,-1.5635835904391013,1.9932729083090022,1.5559987825761847,-3.269622246149439,-1.043721713828437,0.8000770653148862,5
NPC2,0.6607142857142857,288.0,False,0.230303253272538,0.353146125757851,3.383034385661768,2.0002416199673037,-0.20730108628682029,-2.017544251183012,1.1016782985824791,3
BHLHE40,0.660515873015873,290.0,False,-2.0178478919249034,-2.3318879544606963,-0.3946429907996935,0.8788501098947742,-2.359612753063923,1.3360648845984047,0.18971088796972543,3
PEX5,0.6597222222222222,291.0,False,-0.07189854472292831,0.6181967722501484,0.7744695084549248,0.3209295176244357,0.8625537414841368,0.10163233987242076,0.21833703336064272,4
ZNF641,0.6593253968253968,292.0,False,0.6803529727218113,-0.18103202109275873,-0.32786074225910045,0.437806353291032,-1.3475270291171102,-0.10680084284649555,-0.27168358781128926,3
KEAP1,0.6591269841269841,293.0,False,0.9451034434798709,1.2440457246652457,-0.23561247026427298,0.03924080001295384,1.742077522571269,-0.710904857433462,0.01124359026804922,3
PTP4A1,0.6591269841269841,293.0,False,-0.3874159097374621,0.08757012367580207,1.0027770533762044,-0.16899915573302104,-0.006853428650628647,0.5199379449022047,0.10113871835866833,2
RHOC,0.6589285714285714,295.0,False,-1.0004697705700443,-1.0163056987598855,-0.15694785783130666,0.4471210841787925,-0.11672886324532149,0.6019992347894333,0.2647034329404434,3
STK19,0.6589285714285714,295.0,False,-1.2093178281250674,-0.42336173901574137,-0.487409947192866,-0.2781855767612148,0.6978815279547362,-0.1483676563656533,0.28555553791785293,4
BATF,0.6583333333333333,297.0,False,-0.7007897575394632,-0.5068943613981558,0.9448395286586198,0.727115609286743,-0.406523751006488,-1.1660525693098274,0.6065280125310535,5
SHOC2,0.657936507936508,298.0,False,-0.3489829268947413,0.2736237093264207,2.145243318941496,1.0570295482498202,0.3016851306650417,-1.9619097197475457,0.923537822528704,5
CEP57,0.6579365079365079,299.0,False,-0.2598435403818022,-1.0919904651508199,-0.985011553116109,-0.026649113558815496,-1.9695836991429247,-0.3419513751065889,-0.21457649752977304,3
PGP,0.6571428571428571,300.0,False,-1.3498298581905093,-0.10587807607174297,0.5453929903797614,0.5271711458381722,0.11416575849113153,-0.6429345725187687,0.5475620669150144,6
WAPL,0.6569444444444444,301.0,False,-0.49501309024592893,0.049928761530187014,0.1431036508447978,-0.8695748984095654,-0.43082127228397704,-1.642720760015743,0.15508542814712337,3
DOHH,0.6561507936507937,302.0,False,-0.937547153179666,1.038301257722462,1.0727813509939987,0.3813470112417301,1.3414172261413293,0.43621870332471563,0.3764287967515911,4
ECSIT,0.6561507936507937,302.0,False,-0.23516794979347866,-0.9982947889849777,1.3407858079217454,0.42117306436283725,-1.095533324434805,-0.613452444318498,0.4188901218244554,5
LETM2,0.6553571428571429,304.0,False,-0.4489798345527252,0.7880675030013617,1.3291150570831247,-0.08489172342451885,3.2761653250915757,0.8564497523032115,0.5541418729997224,3
CHMP1A,0.6549603174603175,305.0,False,0.09985590328248235,0.1010682074806792,-0.06594016680556766,0.7768844010382882,0.3385351273855089,-0.017359016824231688,0.14431904461321657,3
DDRGK1,0.6543650793650794,306.0,False,-2.1861048132293823,-3.002306751600111,0.5214694688412687,-0.8880525525561406,-1.9215613176447768,-1.6027706712229182,0.7505063057821272,4
NFAT5,0.653968253968254,307.0,False,-1.0506029722979557,-0.7793615423080903,-0.2054060233607247,-0.5662559129135725,-0.9540843031649572,-0.4945515069835905,0.0997949636917304,3
UBR5,0.653968253968254,307.0,False,-0.6525710612430219,0.5534379789914614,0.5119347513349035,-0.770186678357853,-0.22818690474667744,-1.0620099253489146,0.112450695971808,3
TMEM140,0.6537698412698413,309.0,False,-0.7550154736895661,0.15518390541959462,1.3639707117900572,1.6566904185316425,-0.10007254833602643,-0.46355567480994075,0.6639959708442643,4
G3BP1,0.6535714285714286,310.0,False,0.07340665494412246,0.47922388076081757,1.221622011743896,-0.4942269229911834,1.2739910147082185,0.1841047258492352,0.21077514031779263,2
CDS2,0.6533730158730159,311.0,False,0.4675876476402784,0.7285353041851735,-0.04406394178705032,0.37471124835777486,1.883723573647626,-1.3559671427732538,0.3957025118610255,3
FBXO11,0.6527777777777778,312.0,False,-1.1468794860862268,-1.2828937169944548,0.4481907451829811,0.32158704232684027,-1.0707687856419288,0.0495599173191254,0.3465370479382414,4
CDK2,0.6525793650793651,313.0,False,0.6060917013547249,0.21008768441640033,0.09591502741963023,0.27072570639245236,-0.47358578444282146,-2.685651718133667,0.2937545469553005,3
MRPS34,0.6519841269841269,314.0,False,-0.30835622702061116,-0.6221432375512661,1.2367558098467883,0.0671563325790104,-1.5046923170230533,-1.268146005616157,0.33297754926512996,5
CFAP97,0.6492063492063492,315.0,False,-0.8327839709621784,-0.7482823203181851,-0.35744672537234845,0.0725874265376427,-0.4589870767677504,-1.415828097677955,0.3755080022259771,4
AHR,0.6490079365079364,316.0,False,-0.3405193780165939,0.4366670103639929,1.835982297642044,-1.2236087309215247,0.7257009824238114,-0.6269660839437343,0.311482166790111,4
PCYT2,0.6488095238095237,317.0,False,0.6757387155308506,0.6285595447233722,-0.4892710691590085,-0.6534413325262173,1.9858664286934922,0.2381263307070296,-0.11654509399216433,1
UQCRQ,0.6484126984126983,318.0,False,-0.6852220230369307,0.11214832908209228,0.8586798025353813,0.964103678003843,0.5218440452434019,-1.812907490689121,0.7884347850710975,5
ZCCHC8,0.647420634920635,319.0,False,-1.6389648584711272,-0.3396256233218992,0.09049487938373615,-0.2736001372273205,-1.4343501131077279,0.20536982597036568,0.025960880811891424,3
ARIH1,0.6472222222222223,320.0,False,0.9081095017958002,1.0233321726113829,2.0525012384343144,0.8542960111398509,1.2554835303105067,-1.6688552292545833,0.6499490557886788,4
PKNOX1,0.6456349206349206,321.0,False,0.3269199250912898,0.33831653851029175,-0.30682569761123984,0.04260227354374746,-0.01686407685677621,-1.2747217031389166,0.05473295643551109,2
MRPL43,0.6448412698412698,322.0,False,0.8969709178636993,0.5287657436852565,1.2867725016378966,0.32751180017264486,-0.21481179650482737,-1.2412491134797554,0.20249749287275232,3
UQCRB,0.6440476190476191,323.0,False,0.172829613888819,0.47897166774616867,1.6190251243051108,0.3311607060309619,0.6978414840803046,0.15962644971392412,0.30609993051124423,3
SETD2,0.6436507936507936,324.0,False,-0.4587987966218739,-0.31274455453051514,-0.5828802540958905,-0.0995258763927722,0.8331876394148153,-1.398577763717654,0.3868171039660326,4
INO80B,0.6434523809523809,325.0,False,-0.6434705274290783,-0.9643239525205486,0.5900822167298071,-0.042943899854397845,-0.282608414394395,-1.2752558206312603,0.5245967005103169,4
POLG,0.6422619047619048,326.0,False,0.48718512346008197,-0.11715855529497336,1.5566627113928575,1.255607877218282,-0.2465725229917661,-0.26883654724151096,0.4107513407826293,4
TIPARP,0.6422619047619048,326.0,False,0.15105947102880796,-0.5046212664012573,-0.4352374835742211,0.8894116871964758,-1.7243323401127508,-0.37720788092489244,-0.08989807669885908,3
WDR59,0.6418650793650793,328.0,False,1.8155251625200937,2.7625842298102583,-0.0017243148166171673,-0.3432430048797384,0.6444760311511301,-1.6763871140544697,-0.43370226113685123,2
SEC14L1,0.6406746031746031,329.0,False,-1.5728642721068746,0.1232574840939966,0.9912896181748919,-0.5006643110694609,0.5363583450112152,-1.72980992371033,0.7010667273066424,4
GTF3C5,0.640079365079365,330.0,False,-0.49668019118825085,0.05668210863373427,0.22890812409710526,-0.7991013951280197,-1.5000376440921703,1.1734218760321786,-0.46727578476679116,2
ACAD11,0.6398809523809523,331.0,False,-1.2460928438912362,-1.0212606210755748,0.5583383895773543,-0.4441807366988421,-0.3424678956590648,-1.1113485291655913,0.5250652918919749,4
EXOSC1,0.6398809523809523,331.0,False,-0.05212285701783451,1.204201910505063,0.21464526256629857,-0.358307505065799,1.3164927541711442,-1.9566157221610079,0.32956119672423717,4
RASAL3,0.6396825396825396,333.0,False,1.2106275207091535,1.273568692872066,-0.6922032407316798,0.0364560133221382,0.46082915077696246,0.5173038561909957,-0.5327363577341324,2
TRAF3,0.6396825396825396,333.0,True,0.07729087373381309,-0.2610159339772584,0.004023465905406309,-1.130728004531932,-0.48987646417680536,-3.2859534853524495,0.3088495904654273,3
CBFB,0.6394841269841269,335.0,False,-3.256964985280355,-2.6736922508749235,1.1865415291963313,0.3632150838561746,-3.4712980075019764,0.8042475371421567,0.5341447174272753,4
OTUB1,0.6392857142857142,336.0,False,0.15866296390699403,0.7023571312436602,-0.622049703283022,-0.45407460067585376,2.3772667775295924,-0.858293584476785,0.2164026604828079,2
RNF19B,0.6384920634920634,337.0,False,-0.04937128161959002,0.2468824863924538,-0.015135466450743235,0.8909794807971668,0.7623955578146475,-1.0662608375442066,0.41783153415540236,4
TMEM45B,0.638095238095238,338.0,False,0.02265612533708583,0.5649368693011465,-0.3888884457074653,0.021241368125025608,0.9471064155966099,-0.033523073914055776,0.004231569548332266,3
ZBED3,0.638095238095238,338.0,False,-1.6552172774845524,0.054634340944746874,2.9745289672705435,1.3675476304290013,0.9919986654759733,-1.1844913784577646,1.3531915963621814,5
SRR,0.6373015873015873,340.0,False,0.009530267956849954,0.6044154212725233,0.0114132777058005,0.6175794568758678,-0.2840123365864415,-1.837671302626451,0.26145100189871745,3
RPUSD3,0.6367063492063492,341.0,False,0.2627413359822954,-0.8445405549192486,0.6538643026464682,0.8157414863445523,-0.5810493213300761,-0.5624023528380725,0.3387930065726617,4
COX11,0.6351190476190476,342.0,False,0.8541456971657728,0.8151887480663996,3.0613800992628026,0.8954674160336904,0.9827629649423691,-1.2056087097814498,0.7459807907980233,4
DLAT,0.6347222222222222,343.0,False,-0.918449796853133,-2.128279342180868,0.2758064298710951,0.577607211880869,-0.8903458125540382,-1.0441922242550388,0.6756648654144944,5
ATAD5,0.6337301587301587,344.0,False,0.9360518768630596,1.2800262642294171,-0.5575733514210715,0.03686171690339294,1.410020390561214,-4.609258069109435,0.5470814473434157,3
CARS2,0.6321428571428571,345.0,False,0.8866314275966589,0.4616032902684237,1.8866212626710208,1.0990787002851834,-0.35911794582638207,-0.746707015658684,0.3375090524872372,3
SENP1,0.6317460317460317,346.0,False,0.03055778589932531,0.09641298536989217,0.5591495944725926,1.0187635420631012,0.26684839014138323,-0.9667270362025815,0.44741963193507345,4
TNRC6A,0.631547619047619,347.0,False,-0.5955056619817326,-0.20864272097899564,1.5634274663575836,0.9040815344777074,0.9194882888407866,-2.0025461014572574,1.0322819623490107,6
SYVN1,0.6309523809523809,348.0,False,-0.1935455024708633,-0.5340155606866629,-0.742303922014304,-0.5071984978426435,-1.3669081832918775,-0.4730452126778706,-0.2359673878855714,3
ZNF512B,0.6305555555555555,349.0,False,-0.4084359259267488,-0.4110817556020611,-0.6806930068141419,0.01808681839130661,1.2772663420813302,-0.8673347583772975,0.383585432260767,5
IL21,0.6303571428571428,350.0,False,-0.4634661302167524,-0.17235304916292263,-0.39376338719957404,0.19779350488778208,0.568593118681214,-0.9075225027201417,0.3193274864115398,5
ANP32B,0.6299603174603174,352.0,False,-0.014319686070310004,0.021492362329404564,1.3384140352722604,0.6902192964696398,1.060902133825597,0.5740566830943726,0.41805101770233827,4
CAND1,0.6299603174603174,352.0,False,0.5188690572181406,0.19722917429695716,-1.6560838536127718,-0.9439179607579687,2.279931212295363,-0.10531911920759762,-0.15514161906381294,2
COX19,0.6299603174603174,352.0,False,0.05402636463579743,0.70501134455737,1.5718150797292143,0.37079968813634373,0.36841897152886327,-1.0091432268473035,0.4268565428414262,4
HCCS,0.6299603174603174,352.0,False,0.7277529321725513,0.6076771905721499,3.111155435342414,0.11466488787587041,-0.5697901920515772,-2.174585496821618,0.582530917540604,3
ZW10,0.6293650793650793,355.0,False,-0.42768529822163215,0.05122781125151162,-0.5652061774162389,-0.03356053472413655,-2.0776029038567403,-0.952224104336307,-0.2246146707817814,2
KMT5B,0.6287698412698413,356.0,False,-0.03508845404808974,0.6467191034779706,-0.8120027483241727,0.5970495210341884,0.602188890889323,-1.2778327227369422,0.1755729561510667,4
ZBTB14,0.6277777777777778,357.0,False,-1.337132551808379,0.7619887591870637,0.4292128469750524,0.08975811050717931,0.6225853224983485,0.48961567655016075,0.20451406600862246,4
STAT5B,0.626984126984127,358.0,False,-2.7454391403456175,0.7265476635044443,1.6236446435863074,1.1939254369799446,-1.1563454835728857,-2.7088461328490125,1.0648270344472588,4
ERCC1,0.6263888888888889,359.0,False,0.5168225589879967,0.24568537247279978,-0.40683874982501306,0.6689549828114967,1.120417141746203,-1.657768206625136,0.37963227498283764,3
NRBP1,0.6255952380952381,360.0,False,-0.7065328215853938,-1.0901868531526862,-1.5848800738955435,-1.1847196420535244,-0.5114921519453896,-0.6691025289032172,-0.13587827737552674,3
RPRD1B,0.6253968253968254,361.0,False,-1.8577530162609734,0.1134935927353153,0.2306274037161012,-1.3937165839638115,1.3406311982307206,-0.3448199497950255,0.37777023188394904,4
MIPEP,0.6246031746031746,362.0,False,0.7616571339283856,0.6999440683503498,2.105469745045852,1.4743784281873435,-0.6015460365857975,-1.271054433639873,0.46462589466808923,3
PPP1R11,0.6246031746031746,362.0,False,-0.13780126171938586,-0.18570118570412367,0.9626559355740475,-0.5968988698171216,2.5192074489344325,0.05236579379155126,0.5260168613872195,4
GPALPP1,0.6242063492063492,364.0,False,0.75483008094036,2.2086862546108024,0.2048578426300616,0.37683017715828016,1.4247242232505943,-0.4654922689082708,-0.08193530393399256,4
NDUFA8,0.6238095238095238,365.0,False,0.46122079905517616,-0.13466015642871332,1.5091602814358709,1.263368301483537,-0.3864974369157937,-0.3971104687430916,0.4094301620200405,4
KLF2,0.6220238095238095,366.0,False,-0.843633918692461,-0.20361272826520527,0.11134371905880172,0.4178207197935389,-1.988041129898028,0.14942273045951565,-0.09350879575792281,4
FLI1,0.6216269841269841,367.0,False,-0.762405797175757,-0.26080645970427946,-0.316660241909007,-0.018830417129933528,0.11841112208461145,-0.6917013969623682,0.24963901948134593,4
PDCL,0.6208333333333333,368.0,False,-3.6510290265041667,-2.0976536904089453,-0.8936144264524456,-1.4713136457083213,-2.5765389984650593,-0.09951312022987957,0.1511214610861942,3
ACAD9,0.6196428571428572,369.0,False,0.05772452432001986,-1.2279575270290686,1.0890345705493303,0.7902981273254367,-1.7233789584450605,-0.6546606007490381,0.33014122381463223,4
C1D,0.6194444444444445,370.0,False,0.309043695869011,1.5554406567723895,0.961148640300272,0.26652639799990335,1.5320211774926704,-2.023666289118992,0.48647969204507285,4
EXOC8,0.6192460317460318,371.0,False,0.28103166967029086,-0.390327700930252,0.5759218031842337,0.4995746647887604,0.9083108135618908,-0.5395262425745864,0.4387715925615721,5
CTPS1,0.6186507936507937,372.0,False,-0.41166578934355985,0.849602000376472,0.3340645175108904,0.49843352045682127,1.8175652095947485,-2.071647707365438,0.713962457315831,5
FIGNL1,0.6180555555555556,373.0,False,0.07507823303712526,1.6335676177253688,-0.22712019337396844,-0.07009798341174907,3.1644866822064297,-1.4580868122053814,0.4361182444772666,2
RELL2,0.6178571428571429,374.0,False,0.12330761843242587,1.075089249579673,0.33870009179819316,0.08871999834142495,1.576608676324043,-0.9220565101714256,0.2879480681038314,4
MRPL46,0.6174603174603175,375.0,False,1.1585162163832599,1.0979739588124617,1.5481520877104638,0.3245666146745257,-0.5651453584023517,-1.7477608901875052,0.13314067649573688,3
CTDSPL2,0.6172619047619048,376.0,False,-0.6813316799000063,0.0003650521331189672,0.6857725712792632,-0.17980218849862678,0.32400672651943613,-0.7469977753753823,0.376323585407057,4
FOSL2,0.6172619047619048,376.0,False,-1.1141407366365976,0.6900600021488509,0.028118049727903882,-0.4388235835435285,0.030347452438474216,-0.15082470701484924,0.03242456002090759,4
CASK,0.6168650793650794,378.0,False,-0.5709555740606803,-0.6323407602003595,-1.3673821585281902,-0.627666133826633,0.4421270940256927,-1.2316742557198448,0.14700823194195903,4
RPS6KA1,0.6152777777777778,379.0,False,0.3436737791492554,0.28724921268564046,0.2868342571860838,0.9933386600845762,1.8134869343796645,-0.07661477635266406,0.42322527269468213,4
SRSF10,0.6146825396825397,380.0,False,-1.0800638929703812,0.46308823110986963,-0.20698431098173123,-0.9362984530674078,1.175909049273432,-0.769229740819231,0.23647194798400595,3
UHRF1,0.6146825396825397,380.0,False,-0.3982955546498374,0.21070156367207069,-0.8471856292231053,-0.4580326734764038,2.497614753868436,-0.5950192496177172,0.32916828196073517,3
CPSF6,0.6142857142857143,382.0,False,-0.09973082358999696,0.4286353277994903,0.7024076004167931,-1.6996319110662903,1.4442489481405822,0.5234549840104971,-0.06755580845481757,3
FANCL,0.6140873015873016,383.0,False,0.19538144949186106,1.454768060304011,0.3512677717218327,-0.5491489489400039,2.370359951622578,-2.386818345943409,0.48485793509199065,3
C11orf54,0.6132936507936508,384.0,False,1.6159958154974945,1.6742279153277824,-0.025456504735153377,0.956428265094509,0.8397734328150316,-2.7346222598274577,0.20252395369609466,3
TTC4,0.6125,385.0,False,1.2336252178666949,2.024553849964159,1.229820159470906,0.5082710700419556,-0.7311000652479659,-0.9399959879691874,-0.21853198593279513,3
BCS1L,0.6123015873015873,386.0,False,0.289036930562615,0.08879645232260554,1.7899102413520218,0.3743735127214123,-0.19524069571818672,-1.805887798651669,0.5661829123536161,3
UPF2,0.6123015873015873,386.0,False,0.4278963334868274,1.3320828158984244,-0.31926002738606546,0.7067546590161882,-0.3954777077490695,-0.29116148565639133,-0.24613345664130118,2
MRPS26,0.6115079365079366,388.0,False,-0.06260649382959756,-0.14454636021031794,1.2710084769941747,0.4767339278568015,-0.13293113458983707,-2.141564623318285,0.6605881246032232,5
C2orf15,0.6113095238095239,389.0,False,-0.5684875430366769,-1.0273343846562213,0.49130391096565185,0.10336356619224886,-1.098014809605892,-0.5800976228995365,0.2787620363574072,5
MED23,0.6109126984126985,390.0,False,1.5203430593070102,-0.10001789956810729,-0.24188032365708526,0.8082640720062974,-0.9270863350949113,-1.9709768863778296,0.0316581899822046,3
ID2,0.6105158730158731,391.0,False,-1.6934763658430934,-0.1997788587037214,0.9713543517558336,0.7661767706951305,-0.5703649879149201,-1.9047370569325053,0.8275264026692274,5
EMC4,0.6101190476190477,392.0,False,-0.11059151930259745,0.9159154441716426,-0.13269768755293887,-1.0585570889253872,0.2250726581720087,1.6075252298861402,-0.5631718788435838,2
NSD1,0.609920634920635,393.0,False,-2.346137799696617,-0.4168227370109281,1.7514715599908341,-0.15753479769173337,-1.961013386141319,-1.7274422311956246,0.6872210240101585,4
ZNF837,0.609920634920635,393.0,False,1.1552043758767525,1.2974087718188272,0.9478820069682317,0.5776548957599701,1.481929374360802,-0.7064859886153746,0.21022318633479978,4
ITGB2,0.608531746031746,395.0,False,0.6059714618442763,0.4034084279303221,0.8592871765036362,0.822779847632557,0.3666290935768197,0.6904741676181122,0.05814034338671701,3
SACM1L,0.6069444444444444,396.0,False,-0.47172769606013204,-0.7976254399737474,-0.11586458933676938,-0.4301629260962881,-0.3172168071824193,-0.8442527171896832,0.20839358843468095,3
COX5A,0.6065476190476191,397.0,False,0.23312621664936903,1.388491930138362,0.5381340087168933,-0.32192197225923286,1.9767732394032806,0.14113118396719243,0.0717059908510029,2
MED1,0.6065476190476191,397.0,False,-1.5209006307850335,-1.5219871684568156,-0.2773374769975352,0.4245206488010658,-1.4363609530521284,-2.308860168947469,0.6770950311567866,4
FOXO1,0.603968253968254,399.0,False,0.2905389417840212,0.9375390064796258,-1.0409119769005934,0.022906963411897303,0.3614137745783767,1.13519640558789,-0.5033109321269761,2
NSUN6,0.6037698412698412,401.0,False,-0.5375730632009457,0.1888919360750373,-0.6888065906775078,-0.40885015457161283,0.07796876841208045,-1.3478252629466438,0.11280306887258536,3
UBR4,0.6037698412698412,401.0,False,-0.9874244517200204,-0.2992398805391512,-0.376434658288825,1.045282484859948,-1.1876561143014148,-2.844278261265516,0.602022384299066,4
ZC3H4,0.6037698412698412,401.0,False,-0.5793085651052581,-0.07592363529375395,0.14859654100616698,0.8452825722181695,-1.137877439895499,-0.45041509482608466,0.16027482809232238,5
MRPL39,0.603373015873016,403.0,False,0.7000577847820161,-1.0450584076416505,1.1748257592992966,0.17394201755203678,-0.9734656647158252,-1.5115237029237645,0.3719710729864845,4
PHGR1,0.6029761904761906,404.0,False,-1.9284926726298257,-1.5020985215074318,0.4935365686672304,0.5346723134925558,-1.8298983217904625,-0.00467130500624513,0.4389288432521378,5
RBM5,0.6029761904761906,404.0,False,0.4969396880309333,0.023131613526465644,-0.239479599894962,-0.714431713485254,0.08410593403262505,1.6996551193504748,-0.5149219667092441,1
DDX60L,0.6029761904761904,406.0,False,0.7191878498186366,0.7241459188780722,1.3788140800123752,0.5476648554915378,0.24412391545986,-0.6674349114391597,0.23245066561770397,4
H3C11,0.6025793650793652,407.0,False,0.15786982866513435,-0.30169848913958464,-0.3873088056318551,-0.5673548782343768,-0.8004900033790358,0.5842592324131237,-0.3659307098639902,1
RPE,0.602579365079365,408.0,False,0.056760564065573664,1.4896774881840427,0.28166830851336133,-0.43691112051589326,1.1153369863295979,-0.3518789796983881,-0.03907748303736038,3
TMED9,0.6023809523809525,409.0,False,1.9251484618757995,1.9836410667328845,0.2413946730526773,-0.09384619895296734,2.1641486664280634,-1.8000578356132708,0.033827574588726726,3
UBE3D,0.6011904761904763,410.0,False,-1.4109801170587202,0.20274637466051995,0.20220081150949443,-0.5999540786867161,-0.17006682883474333,-0.37131148060064906,0.16862085449781405,3
UBE2I,0.6009920634920636,411.0,False,-1.5676430662246008,-0.5440558594641997,0.28142025416706895,-0.7632874394895975,-0.5848555364526944,-0.10439433007982346,0.1915617556655668,4
BRD1,0.6005952380952381,412.0,False,-1.8188083485073834,-1.544705793890379,0.027758357723626143,0.3501965308173774,-1.405340917335483,-2.399904932531813,0.789338841022516,5
SLC25A10,0.6003968253968254,413.0,False,-0.6617815137340054,-0.3222358147891851,0.11094103634457227,0.09235436295311203,0.03432375229499537,-0.904371836849033,0.3543347194941506,6
RXRB,0.6001984126984127,414.0,False,-0.8998463200584804,-1.3028320408011502,0.1429412761169433,-0.8182949638417207,-1.6600465749235154,-0.32427378397647044,0.03192531369796805,4
RNASEH1,0.6000000000000001,415.0,False,0.7838312630790311,1.1890326363716435,1.334329339395223,0.6063412243460469,0.40797261235330845,0.02932985983742023,0.05774156946774722,3
NFKB1,0.6,416.0,False,0.3035612271886347,0.37041901125056254,-0.14285881128694763,-0.6361829537232341,1.9751908055372391,-3.3564729073907724,0.6464402849131053,2
LRP5,0.5996031746031746,417.0,False,-0.18163293153798712,0.1110861947617449,0.9076199381434913,1.173846897087753,0.36668439050270574,-0.5998415772988437,0.5197565899681726,5
LCK,0.5992063492063492,418.0,False,-1.6269620350971425,-0.7764182237296572,2.480663983215831,2.0588831693790985,-1.1900475431682198,-1.5159781451880607,1.2114763355735951,5
GTF2H5,0.5986111111111111,419.0,False,-0.5512554147711242,-1.1320786494815875,-0.25207142453304215,0.24253832056405614,-1.3007208310968774,-0.9505618774503709,0.2206070011062032,4
DIS3L,0.5984126984126984,420.0,False,0.04976642857935049,-0.7783429305180456,-0.23905027371425114,-0.14134764873604716,-1.6248627925668584,-1.2159860880251547,-0.01011635417555116,2
PSIP1,0.5976190476190476,421.0,False,0.7842177402511464,0.2545409029409391,-2.157000248385338,-0.8917565981628947,-0.22887906442988945,-2.3263353461481513,-0.3316765346703428,1
FLT1,0.5970238095238095,423.0,False,-1.2960335559540321,-0.9820432091265192,0.45490812456685376,0.10803573047180359,-1.9356576017531397,-0.03230452729583056,0.15627792427698325,5
MICOS10,0.5970238095238095,423.0,False,0.3978957402400182,0.7038169795078358,0.14733624568064,0.10954687854440895,1.6538141458263322,-0.9851597238334817,0.2990240456895014,4
SYK,0.5970238095238095,423.0,False,0.6032619583252599,1.1146898624006942,-0.30643217042870835,0.3445156164704421,2.0217163495172294,-0.36094930692901833,0.11713288029367123,3
ZNF221,0.5964285714285714,425.0,False,-1.313581581924437,-0.9491124682176854,-0.909269543902148,-0.19432527360722646,-0.2537890952601874,-0.26125442475639027,0.19442742702149182,3
GNE,0.5956349206349206,426.0,False,-0.1834526752603321,-1.1587931053963156,0.06581486617082868,0.47358680872338,-1.343410611750133,-1.0859024014572096,0.2706898742096555,5
ING5,0.5952380952380952,427.0,False,0.6730308881846832,0.6734828204221396,-0.3312124547639075,0.8724062937730966,1.875784337189134,1.1244188484021957,-0.008992396801782506,2
WAC,0.5938492063492063,428.0,False,-1.8599873093499244,-0.26577830765494154,0.9670579389725853,-0.5079952606176319,-0.25061511935068875,0.5557854528965632,0.2964046205187612,3
RBM10,0.5924603174603175,429.0,False,-0.03480815835583814,-0.5350926834824016,1.1063522456281292,0.19083479760716512,0.4981082105733407,0.004986658389730114,0.3933682395428575,5
ZRSR2,0.5920634920634921,430.0,False,-0.823241521668726,0.08029224139959622,-0.26699984700099877,-0.8044282351846409,-1.1880292617318646,-0.40488662228191097,-0.185270240227744,2
NKAPD1,0.5916666666666667,431.0,False,0.1115581480583331,1.5565998065221887,0.9351797816939751,0.465945784884831,0.11098496632548749,-0.7613225917857493,0.1008791950182535,4
TFAM,0.5910714285714286,432.0,False,0.2984685953390022,-0.26364090792495803,2.361083645936496,1.415134614516057,-1.0095168185134258,-0.6592091438067783,0.5651804830553102,4
CFD,0.5906746031746032,433.0,False,0.035955935534187675,0.9209467349163858,-0.5798485343412704,-0.08308865073223337,1.7270229698180881,-1.3124865549385398,0.23661161153875845,2
GIGYF2,0.5906746031746032,433.0,False,0.41490437552794024,0.6887121035824205,0.1095273069369061,-0.2906366063360056,1.7419466243301291,-0.6801467244555655,0.18956126171270574,3
ELP4,0.5904761904761905,436.0,False,0.17630739545186694,1.026463944895448,0.6112089579096561,0.24509209547486485,2.022827164086481,1.2012449592963343,0.07918531963789215,3
SLC25A51,0.5904761904761905,436.0,False,-0.048918252457305765,-0.824956644664398,0.816754661262407,1.023041524473252,-1.224067738133183,-0.6596264398059141,0.35820496408834895,5
TLN1,0.5904761904761905,436.0,False,-0.1569083384462742,-0.13807360317499998,1.1226204316339283,0.9111949224296291,-0.643497212893739,-1.512129479175805,0.5329049269944829,5
MRPL3,0.5900793650793651,438.0,False,-0.9353727851581973,-0.7419566198136547,1.7289013574994496,0.39694590558862514,0.02090643000782399,0.317484822379845,0.5844330459479843,5
MRPS24,0.5896825396825397,439.0,False,-0.5537668579658404,0.3803936275694076,1.405683250204812,0.3156568558278124,-0.6311870633416772,-1.580244262639477,0.47396175595447615,4
PPP2R1A,0.5896825396825397,439.0,False,1.2613048484597535,1.4430298999367521,0.15563727959379856,-0.2929699150004553,4.295288587815612,-2.249977233817491,0.6172664063049902,3
MRPS2,0.5888888888888889,441.0,False,0.24974809371404463,-0.11291556152994546,1.4851166743179354,0.14832979445839184,0.5685975431392992,-0.7791473632848414,0.4740598071693947,5
ELP2,0.5884920634920634,442.0,False,0.9836639442896581,0.6315253318548811,1.1289315512285154,-0.16498690402501012,1.0138278426418146,-0.9262863430004213,0.2148115927835336,3
SLC24A1,0.5882936507936508,443.0,False,-0.2759041868260823,0.8690899188613196,1.1118537790067413,0.1691694957132333,-0.5288686454250078,-0.3009377798340612,0.07665111284896513,4
VENTX,0.5882936507936508,443.0,False,-0.06617691332793414,-0.8474151589297675,0.1297802010028643,0.4603488546032691,-1.334160569227203,-1.445377189286602,0.26915629132053903,5
