gene,magnitude,mag_pct,specificity,coh_donor,spec_resid_pct,coh_resid_pct,ISCI_orthogonal,ISCI_combined,ISCI_combined_rank,detectable_effect,ISCI_primary_rank,known_regulator,clinical_controller
SOD2,28.666666666666668,0.2003968253968254,0.02482440406590758,0.9161734395175803,0.373015873015873,0.9908730158730159,0.6819444444444445,0.41996398744239427,1231,False,,False,False
HES4,14.0,0.02023809523809524,0.04404214574926665,0.6788751246929237,0.9158730158730158,0.44761904761904764,0.6817460317460318,0.20244380245291624,2144,False,,False,False
TEFM,62.333333333333336,0.4248015873015873,0.03238604034728073,0.8043676312015487,0.5861111111111111,0.7757936507936508,0.680952380952381,0.5780571385851899,611,False,,False,False
MATR3,63.666666666666664,0.4311507936507937,0.05229921531712666,0.676288134197314,0.944047619047619,0.4174603174603175,0.6807539682539683,0.5538762757912623,685,False,,False,False
ACSL3,25.0,0.14821428571428572,0.03886242807348816,0.7317666619813846,0.8003968253968254,0.5587301587301587,0.6795634920634921,0.4046993550476091,1311,False,,False,False
OPRM1,18.333333333333332,0.06527777777777778,0.02405093156405119,0.924923997067788,0.3626984126984127,0.9964285714285714,0.6795634920634921,0.28680434697170837,1793,False,,False,False
GNAZ,50.0,0.360515873015873,0.040668132216462136,0.7357810834828296,0.8043650793650794,0.5531746031746032,0.6787698412698413,0.5433503409544267,724,False,,False,False
ZFP36L2,37.666666666666664,0.28174603174603174,0.027941933861333146,0.8377349362622235,0.46746031746031746,0.890079365079365,0.6787698412698413,0.48941479823948614,924,False,,False,False
YME1L1,37.0,0.2746031746031746,0.03511091180620879,0.7773023505843133,0.6777777777777778,0.6793650793650794,0.6785714285714286,0.5019171472237826,879,False,,False,False
GRIN3A,23.666666666666668,0.13115079365079366,0.05563568333486709,0.6361031754927521,0.9841269841269841,0.3726190476190476,0.6783730158730159,0.36366014273843145,1485,False,,False,False
C18orf32,49.333333333333336,0.35694444444444445,0.05083103361761739,0.6682432771510203,0.9448412698412698,0.4115079365079365,0.6781746031746032,0.5177410089540856,813,False,,False,False
NCR3,29.666666666666668,0.2121031746031746,0.04392997668347681,0.7005323088712806,0.8757936507936508,0.48055555555555557,0.6781746031746032,0.4469210953527318,1107,False,,False,False
STK35,55.333333333333336,0.3950396825396825,0.02732551780919131,0.8546165139383803,0.4305555555555556,0.9238095238095239,0.6771825396825397,0.5396151307327139,733,False,,False,False
HIRIP3,74.66666666666667,0.46924603174603174,0.030076228586598346,0.8302988125792805,0.5,0.8539682539682539,0.676984126984127,0.5851548105693202,581,False,,False,False
USP24,52.333333333333336,0.3753968253968254,0.02751953826617281,0.8511636442662865,0.4388888888888889,0.9134920634920635,0.6761904761904762,0.5319244911194128,762,False,,False,False
NFKBID,77.33333333333333,0.4777777777777778,0.027817285034084944,0.8559912469530048,0.43293650793650795,0.919047619047619,0.6759920634920635,0.5749932195312413,620,False,,False,False
CNOT6L,48.0,0.35138888888888886,0.029795148218578236,0.8233712424565117,0.5146825396825396,0.8369047619047619,0.6757936507936508,0.5329271341007188,756,False,,False,False
TNFRSF1A,19.0,0.07301587301587302,0.023699107271660698,0.9069523054861004,0.35119047619047616,0.9936507936507937,0.672420634920635,0.2942600234875895,1760,False,,False,False
NDUFB10,26.333333333333332,0.16726190476190475,0.031138802796819926,0.7946531743901085,0.5904761904761905,0.7535714285714286,0.6720238095238096,0.42063746440830385,1227,False,,False,False
NFATC2,67.0,0.44265873015873014,0.03527621210413266,0.7832158501275864,0.6547619047619048,0.6876984126984127,0.6712301587301588,0.5841398297300354,584,False,,False,False
SEC24C,29.333333333333332,0.20753968253968255,0.026056429495735528,0.849578045347338,0.41388888888888886,0.9234126984126985,0.6686507936507937,0.4296619740139984,1182,False,,False,False
SERBP1,13.666666666666666,0.016666666666666666,0.02433853221103079,0.8588079663304664,0.3825396825396825,0.9543650793650794,0.668452380952381,0.182563208977971,2213,False,,False,False
INPP5F,68.66666666666667,0.44742063492063494,0.04158962867772325,0.7319224396695366,0.7996031746031746,0.5365079365079365,0.6680555555555556,0.5768402504849258,614,False,,False,False
TGFBRAP1,18.666666666666668,0.06825396825396825,0.03830427295698408,0.7208813828512876,0.7992063492063493,0.5369047619047619,0.6680555555555556,0.30824404544424117,1702,False,,False,False
NSUN2,61.666666666666664,0.42162698412698413,0.02641521564588542,0.8665449208796033,0.3948412698412698,0.9412698412698413,0.6680555555555555,0.5391236213873914,737,False,,False,False
CEPT1,69.66666666666667,0.4501984126984127,0.03719740660145978,0.7691716910773111,0.6948412698412698,0.6408730158730159,0.6678571428571429,0.5852667478471609,580,False,,False,False
DEGS1,38.666666666666664,0.2898809523809524,0.026832643353373133,0.845308910752396,0.42896825396825394,0.9055555555555556,0.6672619047619047,0.48289566937922046,947,False,,False,False
HIF1A,44.666666666666664,0.33055555555555555,0.04989978367393699,0.6579207576581715,0.9412698412698413,0.39325396825396824,0.6672619047619047,0.4964519711761202,894,False,,False,False
ZC3H14,31.333333333333332,0.22698412698412698,0.024889871609759022,0.8721656033245916,0.37063492063492065,0.9611111111111111,0.665873015873016,0.4324193707801294,1164,False,,False,False
TENT5C,73.66666666666667,0.4656746031746032,0.026669887598905345,0.8621060850280319,0.3964285714285714,0.9349206349206349,0.6656746031746031,0.5567677635273546,678,False,,False,False
PRDM15,43.333333333333336,0.32222222222222224,0.02479231742277975,0.9044192657227367,0.3527777777777778,0.9781746031746031,0.6654761904761904,0.4808663241900207,957,False,,False,False
NCAPD3,43.666666666666664,0.3255952380952381,0.03716152405382249,0.7530546129655973,0.7150793650793651,0.6154761904761905,0.6652777777777779,0.523296523061656,791,False,,False,False
FN3K,50.0,0.360515873015873,0.06417758423469036,0.6265374190579688,0.984920634920635,0.34246031746031746,0.6636904761904763,0.49542580918729384,898,False,,False,False
TPST2,32.333333333333336,0.2365079365079365,0.04422999516967661,0.6855206543518185,0.8797619047619047,0.44722222222222224,0.6634920634920635,0.4531528845580228,1078,False,,False,False
TOMM70,22.333333333333332,0.11408730158730158,0.0353345274147474,0.7495929925901836,0.7095238095238096,0.6166666666666667,0.6630952380952382,0.3682009617312524,1467,False,,False,False
PRKRA,60.666666666666664,0.4158730158730159,0.029306458460157635,0.8271724907968929,0.48214285714285715,0.844047619047619,0.6630952380952381,0.5531392494209114,690,False,,False,False
SEPTIN7,28.333333333333332,0.19523809523809524,0.024717376166825462,0.862772793273205,0.36984126984126986,0.9519841269841269,0.6609126984126984,0.40964080751400805,1287,False,,False,False
PPP1R14B,25.333333333333332,0.15376984126984128,0.023412167553657007,0.9096427692830358,0.32896825396825397,0.9896825396825397,0.6593253968253968,0.368559000431708,1464,False,,False,False
MIB2,16.333333333333332,0.04285714285714286,0.037126711602471656,0.7291335737682735,0.7619047619047619,0.555952380952381,0.6589285714285714,0.26281722921430667,1898,False,,False,False
SSR3,42.666666666666664,0.31845238095238093,0.02420145618845555,0.966438956200237,0.32936507936507936,0.9880952380952381,0.6587301587301587,0.4697213345066235,1005,False,,False,False
RASL11A,58.0,0.40595238095238095,0.03030972120072042,0.8098100314101019,0.5218253968253969,0.794047619047619,0.6579365079365079,0.5520125492638999,700,False,,False,False
MOSPD1,52.0,0.3736111111111111,0.026756048066370913,0.8465544718513872,0.4099206349206349,0.903968253968254,0.6569444444444444,0.5173179895281619,816,False,,False,False
MARK2,23.333333333333332,0.1261904761904762,0.02488656656074128,0.8495708912356258,0.38452380952380955,0.9285714285714286,0.656547619047619,0.35584022816304495,1521,False,,False,False
RHBDF2,40.0,0.2990079365079365,0.05451339920308253,0.6238600203655159,0.9682539682539683,0.34484126984126984,0.656547619047619,0.46390645162217303,1030,False,,False,False
ARPC1B,37.666666666666664,0.28174603174603174,0.04015578652604747,0.7121211301979067,0.8130952380952381,0.4988095238095238,0.655952380952381,0.4852639036059846,940,False,,False,False
CEP55,15.333333333333334,0.03353174603174603,0.03845036358117195,0.7018675968242922,0.8134920634920635,0.49682539682539684,0.6551587301587302,0.23841729638943715,2005,False,,False,False
ETV2,27.0,0.1775793650793651,0.027564647536380403,0.8200496624294519,0.471031746031746,0.8373015873015873,0.6541666666666667,0.4122001990728101,1277,False,,False,False
RMDN3,32.333333333333336,0.2365079365079365,0.02679954323522653,0.8307679782095533,0.4357142857142857,0.8726190476190476,0.6541666666666667,0.4480131232881524,1098,False,,False,False
ABHD14A,36.666666666666664,0.2714285714285714,0.024150320350486896,0.8841250590994277,0.3353174603174603,0.9718253968253968,0.6535714285714286,0.44555363498782546,1114,False,,False,False
SREK1,26.333333333333332,0.16726190476190475,0.028279680232824057,0.8090007520502079,0.49523809523809526,0.8103174603174603,0.6527777777777778,0.40640161635532246,1307,False,,False,False
STOML1,14.666666666666666,0.02738095238095238,0.025574748045386963,0.8295601532039676,0.4234126984126984,0.8821428571428571,0.6527777777777778,0.21706199162432663,2084,False,,False,False
PRUNE1,72.33333333333333,0.46130952380952384,0.03598655533063788,0.7689507828241933,0.6662698412698412,0.6384920634920634,0.6523809523809523,0.5811202729410516,596,False,,False,False
CAVIN2,16.0,0.03869047619047619,0.02453497449402196,0.8430970503664149,0.3865079365079365,0.9174603174603174,0.651984126984127,0.23939583667046185,1997,False,,False,False
SLC9A6,31.333333333333332,0.22698412698412698,0.03986571340350269,0.7055656270596327,0.8138888888888889,0.48928571428571427,0.6515873015873016,0.44878780558466286,1095,False,,False,False
ZBTB48,27.666666666666668,0.1867063492063492,0.02324907004001614,0.8991506540646261,0.319047619047619,0.9841269841269841,0.6515873015873015,0.3884679958297625,1383,False,,False,False
AK9,53.666666666666664,0.3819444444444444,0.024569383430103856,0.8871990353387026,0.3345238095238095,0.9682539682539683,0.6513888888888889,0.49827852739001016,891,False,,False,False
ALS2,36.333333333333336,0.26805555555555555,0.03854297656063112,0.7267262392912356,0.7678571428571429,0.5349206349206349,0.6513888888888889,0.47928981199079185,961,False,,False,False
NR2C2AP,79.33333333333333,0.48253968253968255,0.026982929109397705,0.8470188969901473,0.4023809523809524,0.9003968253968254,0.6513888888888889,0.5591583326019608,670,False,,False,False
CAPZA1,37.0,0.2746031746031746,0.0290069388223089,0.8095609191417242,0.49642857142857144,0.8035714285714286,0.65,0.4784783257768981,966,False,,False,False
MFSD6,48.333333333333336,0.3531746031746032,0.03162866887803163,0.7910627612933404,0.5761904761904761,0.7238095238095238,0.6499999999999999,0.5281127000839739,773,False,,False,False
SCAPER,18.666666666666668,0.06825396825396825,0.05685233967366157,0.5805578598639863,0.9908730158730159,0.30714285714285716,0.6490079365079365,0.2748920051628458,1851,False,,False,False
DUSP4,19.666666666666668,0.08174603174603175,0.02778337703966881,0.8071781530967771,0.49126984126984125,0.805952380952381,0.6486111111111111,0.318687763724467,1653,False,,False,False
TRUB2,63.0,0.42757936507936506,0.03166424770110583,0.7942772790287339,0.5642857142857143,0.7325396825396825,0.6484126984126983,0.5611973994330933,662,False,,False,False
DPF1,44.333333333333336,0.32857142857142857,0.04574235655961238,0.6649232480742912,0.8892857142857142,0.40634920634920635,0.6478174603174602,0.4914999853293773,915,False,,False,False
PHF6,82.0,0.49107142857142855,0.03158718130448646,0.7976258145734856,0.5507936507936508,0.7440476190476191,0.647420634920635,0.5860186547500087,578,False,,False,False
TM9SF3,70.66666666666667,0.45535714285714285,0.024661977844239624,0.8937417308644284,0.3253968253968254,0.9666666666666667,0.6460317460317461,0.5232156624049835,792,False,,False,False
NFIC,14.666666666666666,0.02738095238095238,0.08041045975376589,0.5599833712277124,1.0,0.2916666666666667,0.6458333333333334,0.1998841922149868,2153,False,,False,False
MAPK12,13.0,0.010912698412698412,0.022175456606316,0.8811415353621975,0.30833333333333335,0.9825396825396825,0.6454365079365079,0.1489707177441626,2315,False,,False,False
RHNO1,29.333333333333332,0.20753968253968255,0.024219577256944742,0.8563730576697407,0.35,0.9396825396825397,0.6448412698412698,0.4086800613477694,1292,False,,False,False
COA6,40.333333333333336,0.3013888888888889,0.04490561477634976,0.6635795167983868,0.8809523809523809,0.40674603174603174,0.6438492063492063,0.47621272768596234,977,False,,False,False
BBX,17.333333333333332,0.054563492063492064,0.023586502844515557,0.849474492818438,0.351984126984127,0.9345238095238095,0.6432539682539683,0.261821437137491,1902,False,,False,False
IFT25,21.0,0.09742063492063492,0.026150454057406666,0.8217737775750241,0.4365079365079365,0.85,0.6432539682539682,0.33063894656591925,1616,False,,False,False
TEDC2,54.666666666666664,0.3896825396825397,0.027048485802359346,0.8327638992280314,0.42023809523809524,0.8642857142857143,0.6422619047619048,0.521140190020805,799,False,,False,False
PDS5B,41.666666666666664,0.3101190476190476,0.026525486983602777,0.8318488398492666,0.4142857142857143,0.8694444444444445,0.6418650793650794,0.4816039926965887,954,False,,False,False
CUL5,25.0,0.14821428571428572,0.03713559842313261,0.7229335309412486,0.7456349206349207,0.5357142857142857,0.6406746031746031,0.38974735581962056,1377,False,,False,False
ZNF658,23.0,0.12182539682539682,0.03680163089215502,0.7230860887172961,0.7424603174603175,0.5380952380952381,0.6402777777777777,0.3651097326986177,1480,False,,False,False
ZNF787,29.666666666666668,0.2121031746031746,0.030761128744281222,0.7835534179098482,0.5658730158730159,0.7115079365079365,0.6386904761904761,0.44036754165054404,1134,False,,False,False
NUP35,12.666666666666666,0.007738095238095238,0.021207330184287294,0.9141970335569553,0.2785714285714286,0.9976190476190476,0.638095238095238,0.12907588898038685,2369,False,,False,False
PAPOLA,36.0,0.2648809523809524,0.04605298046758182,0.6426978196968925,0.9031746031746032,0.373015873015873,0.638095238095238,0.44687211258161014,1108,False,,False,False
ANKRD10,13.333333333333334,0.013888888888888888,0.021235074889933023,0.9082992754207267,0.278968253968254,0.9956349206349207,0.6373015873015873,0.15683421076729248,2289,False,,False,False
APOBEC3G,35.666666666666664,0.2619047619047619,0.0381949820063959,0.7205811249154751,0.7551587301587301,0.5178571428571429,0.6365079365079365,0.4678757515372428,1010,False,,False,False
BEGAIN,23.666666666666668,0.13115079365079366,0.02608581484367386,0.8212305688496674,0.42777777777777776,0.8452380952380952,0.6365079365079365,0.3619562403947395,1498,False,,False,False
SYNCRIP,35.333333333333336,0.25873015873015875,0.029253382634578776,0.7982385664501899,0.5087301587301587,0.7642857142857142,0.6365079365079365,0.4650826022529901,1022,False,,False,False
STT3A,24.333333333333332,0.14087301587301587,0.0367926554262034,0.7226681614354867,0.736904761904762,0.5345238095238095,0.6357142857142857,0.3814187835441396,1412,False,,False,False
PRCP,39.0,0.29285714285714287,0.026441416590432063,0.8281502734634637,0.4158730158730159,0.8547619047619047,0.6353174603174603,0.4704215844659191,1003,False,,False,False
GADD45G,25.333333333333332,0.15376984126984128,0.04043435578995231,0.6775464006189761,0.8337301587301588,0.4365079365079365,0.6351190476190476,0.3824983863704285,1408,False,,False,False
MRPL55,24.666666666666668,0.14404761904761904,0.04320267719981894,0.6502745886872242,0.875,0.3952380952380952,0.6351190476190476,0.36795183939186943,1469,False,,False,False
CUL4A,41.0,0.305952380952381,0.030193962418836054,0.7914863998536213,0.5388888888888889,0.7309523809523809,0.6349206349206349,0.49394741524145674,904,False,,False,False
ANKLE2,25.333333333333332,0.15376984126984128,0.039251703476687896,0.6904958069996144,0.8095238095238095,0.4599206349206349,0.6347222222222222,0.38541436367096477,1397,False,,False,False
ZNF12,40.666666666666664,0.30396825396825394,0.026877621473770257,0.8248211653861116,0.42658730158730157,0.8428571428571429,0.6347222222222222,0.47811243732736025,970,False,,False,False
PLA2G12A,26.0,0.16428571428571428,0.025959163442569017,0.82374413973576,0.4174603174603175,0.8511904761904762,0.6343253968253968,0.3879245381117421,1386,False,,False,False
PALS1,23.0,0.12182539682539682,0.02381422962759276,0.8457027651692264,0.3492063492063492,0.9178571428571428,0.633531746031746,0.3392592409086531,1581,False,,False,False
NDUFB2,64.0,0.43273809523809526,0.024876965473926094,0.8580546459897386,0.33690476190476193,0.928968253968254,0.6329365079365079,0.5135440681959831,836,False,,False,False
PHIP,45.666666666666664,0.33670634920634923,0.02389745776451432,0.8693789861242897,0.3134920634920635,0.9492063492063492,0.6313492063492063,0.4644576961760251,1027,False,,False,False
B3GAT1,70.0,0.4523809523809524,0.04434982516611777,0.6744771344880757,0.8468253968253968,0.4150793650793651,0.6309523809523809,0.5417635424846555,730,False,,False,False
MXI1,11.0,0.001388888888888889,0.020795788118377786,0.9387909773155422,0.2611111111111111,0.9992063492063492,0.6301587301587301,0.07129340333433631,2497,False,,False,False
VPS37A,61.0,0.41845238095238096,0.029430331395474626,0.8042572123182871,0.48333333333333334,0.7761904761904762,0.6297619047619047,0.5394531087193005,735,False,,False,False
DCAF7,17.5,0.05694444444444444,0.03062351095120037,0.7690326180220568,0.5892857142857143,0.6698412698412698,0.629563492063492,0.28221692674756904,1816,False,,False,False
COMMD7,39.333333333333336,0.29503968253968255,0.02772606267798859,0.8085713505751956,0.46150793650793653,0.7948412698412698,0.6281746031746032,0.4765553376065302,976,False,,False,False
FAM220A,65.66666666666667,0.4398809523809524,0.03715453544348342,0.7389221627781142,0.6952380952380952,0.5591269841269841,0.6271825396825397,0.5550426934708026,683,False,,False,False
HPS5,19.0,0.07301587301587302,0.0353173786051975,0.7220954132381397,0.7158730158730159,0.5384920634920635,0.6271825396825397,0.30418948236754056,1718,False,,False,False
ZC3HC1,61.666666666666664,0.42162698412698413,0.04468078004611872,0.6630803673273562,0.8571428571428571,0.396031746031746,0.6265873015873016,0.5230829161971483,793,False,,False,False
PGAP2,78.66666666666667,0.4801587301587302,0.04234958844097189,0.6928539863434343,0.8115079365079365,0.44007936507936507,0.6257936507936508,0.5555666941131419,682,False,,False,False
CD2BP2,58.333333333333336,0.40694444444444444,0.02791280483747287,0.8131622633417044,0.4492063492063492,0.801984126984127,0.6255952380952381,0.5272892624357629,776,False,,False,False
IFNAR1,47.333333333333336,0.3472222222222222,0.04727103974862133,0.6296368854573225,0.9027777777777778,0.3472222222222222,0.625,0.4774544677340768,973,False,,False,False
NPEPPS,34.666666666666664,0.2521825396825397,0.03380144651450977,0.7475707582246329,0.6511904761904762,0.5988095238095238,0.625,0.4615696570036654,1041,False,,False,False
OST4,74.33333333333333,0.46785714285714286,0.0566085731026443,0.5874459104862223,0.9603174603174603,0.2869047619047619,0.6236111111111111,0.5051518509833914,868,False,,False,False
FGD3,15.0,0.030555555555555555,0.021694040264753953,0.8601081499438328,0.2892857142857143,0.9551587301587302,0.6222222222222222,0.20362491083322867,2141,False,,False,False
BAX,19.333333333333332,0.07718253968253969,0.05693621307324873,0.5166585585176806,0.9904761904761905,0.2515873015873016,0.621031746031746,0.26792748908999275,1879,False,,False,False
GRK6,36.0,0.2648809523809524,0.027504823441714066,0.8039507294399159,0.4583333333333333,0.7837301587301587,0.621031746031746,0.4565267647542471,1059,False,,False,False
FANCA,29.0,0.20416666666666666,0.03453303885787204,0.7359910087778172,0.6753968253968254,0.5662698412698413,0.6208333333333333,0.427420907303652,1194,False,,False,False
BLOC1S4,29.333333333333332,0.20753968253968255,0.033269615676467156,0.7459076321636161,0.6456349206349207,0.5956349206349206,0.6206349206349207,0.4305491840971716,1174,False,,False,False
PPP1R10,61.666666666666664,0.42162698412698413,0.07974669860696162,0.5505775140962383,0.9896825396825397,0.2507936507936508,0.6202380952380953,0.4712452090343289,1000,False,,False,False
EDF1,28.0,0.19047619047619047,0.02177034121584756,0.8829685265270215,0.2642857142857143,0.975,0.6196428571428572,0.36613366834994787,1475,False,,False,False
SH3D21,47.0,0.34543650793650793,0.037928904111381695,0.7178623292836476,0.7341269841269841,0.5051587301587301,0.6196428571428572,0.5041066521478721,873,False,,False,False
TRIM14,57.333333333333336,0.4037698412698413,0.034157369232411784,0.750171579561529,0.638095238095238,0.5984126984126984,0.6182539682539683,0.5362163603636035,747,False,,False,False
BMI1,46.666666666666664,0.34325396825396826,0.031027813108855863,0.7781513592223377,0.5555555555555556,0.6785714285714286,0.6170634920634921,0.5058008370582752,866,False,,False,False
ABHD17A,64.0,0.43273809523809526,0.03782281228179343,0.7244870076934433,0.7146825396825397,0.5166666666666667,0.6156746031746032,0.5426455528821053,726,False,,False,False
PRELID1,54.666666666666664,0.3896825396825397,0.0780839374958651,0.5324503014513375,0.9916666666666667,0.2392857142857143,0.6154761904761905,0.45220061074399337,1084,False,,False,False
AAGAB,12.666666666666666,0.007738095238095238,0.024017579036692306,0.8235040123057779,0.37182539682539684,0.8571428571428571,0.614484126984127,0.1351062511773907,2350,False,,False,False
PHF20L1,26.666666666666668,0.17202380952380952,0.032688144321412066,0.7445405168516189,0.6337301587301587,0.5952380952380952,0.614484126984127,0.4018474513387174,1318,False,,False,False
NDUFB9,60.666666666666664,0.4158730158730159,0.025544512347223207,0.8347275673415734,0.3595238095238095,0.8682539682539683,0.6138888888888889,0.5063432893138164,861,False,,False,False
MPP2,57.333333333333336,0.4037698412698413,0.035933897656302755,0.7371258413604086,0.675,0.5523809523809524,0.6136904761904762,0.5319760921046922,761,False,,False,False
HOMER1,23.666666666666668,0.13115079365079366,0.05422643633637855,0.5173122655423189,0.9801587301587301,0.24682539682539684,0.6134920634920635,0.3165816413987597,1661,False,,False,False
NKTR,29.666666666666668,0.2121031746031746,0.02165702804609989,0.8782849556926808,0.25555555555555554,0.9702380952380952,0.6128968253968254,0.3746596640312504,1435,False,,False,False
ECI2,27.0,0.1775793650793651,0.02808190738110477,0.7909702781979785,0.4873015873015873,0.7353174603174604,0.6113095238095239,0.3992286815310704,1329,False,,False,False
ZSCAN25,53.666666666666664,0.3819444444444444,0.02448377712111419,0.8399618596025586,0.33134920634920634,0.8912698412698413,0.6113095238095239,0.4831683163068416,945,False,,False,False
GAB2,27.333333333333332,0.18293650793650792,0.028209619836098272,0.7888469336368286,0.49007936507936506,0.7317460317460317,0.6109126984126984,0.40331315935155576,1316,False,,False,False
BRWD1,21.333333333333332,0.10218253968253968,0.07157235435374484,0.4659950131472786,0.998015873015873,0.2222222222222222,0.6101190476190477,0.2829874717604483,1813,False,,False,False
RPS6KA3,14.333333333333334,0.023809523809523808,0.019164235944259835,0.956672486186387,0.21984126984126984,0.9996031746031746,0.6097222222222223,0.17360511630309725,2240,False,,False,False
KBTBD3,14.333333333333334,0.023809523809523808,0.037618914504354395,0.6713526470356367,0.7813492063492063,0.4369047619047619,0.6091269841269842,0.20106086858657776,2147,False,,False,False
ABCA1,23.0,0.12182539682539682,0.02428341844399046,0.8229787491805932,0.36666666666666664,0.8515873015873016,0.6091269841269841,0.3363149299899747,1590,False,,False,False
KIF14,32.333333333333336,0.2365079365079365,0.025619891026128803,0.815491511802802,0.39365079365079364,0.8238095238095238,0.6087301587301587,0.4248750410736831,1207,False,,False,False
NDUFA3,21.666666666666668,0.10694444444444444,0.020337117029914142,0.8885907138468454,0.23452380952380952,0.9829365079365079,0.6087301587301587,0.2910428122715112,1772,False,,False,False
NDUFAF6,23.0,0.12182539682539682,0.024124881226313163,0.826750267104296,0.35555555555555557,0.8603174603174604,0.607936507936508,0.3340165712222735,1596,False,,False,False
TPRG1L,25.0,0.14821428571428572,0.030347398853652004,0.7636902908337154,0.5646825396825397,0.65,0.6073412698412699,0.37890987785372615,1422,False,,False,False
FAM118A,25.333333333333332,0.15376984126984128,0.024676943652490582,0.8189324166989227,0.3765873015873016,0.8361111111111111,0.6063492063492064,0.36447432823247805,1482,False,,False,False
RCN1,76.0,0.4744047619047619,0.02568398940911653,0.8294111096558956,0.35793650793650794,0.8507936507936508,0.6043650793650793,0.5247185594051262,784,False,,False,False
SRSF6,54.666666666666664,0.3896825396825397,0.025214186404715483,0.8289145113576399,0.3547619047619048,0.8531746031746031,0.6039682539682539,0.4904129706325918,921,False,,False,False
UVSSA,43.666666666666664,0.3255952380952381,0.025224645575151878,0.8249741542048935,0.3638888888888889,0.8420634920634921,0.6029761904761904,0.4637998025644402,1031,False,,False,False
HIVEP3,30.666666666666668,0.22023809523809523,0.028787772293858923,0.7814734428338416,0.5043650793650793,0.7011904761904761,0.6027777777777777,0.4270622202830652,1198,False,,False,False
PHACTR4,24.333333333333332,0.14087301587301587,0.02027343329356875,0.8863938831559818,0.2257936507936508,0.9789682539682539,0.6023809523809524,0.3146077249603164,1669,False,,False,False
MUS81,12.333333333333334,0.005555555555555556,0.024459840943302513,0.8060891842957153,0.3888888888888889,0.8130952380952381,0.6009920634920635,0.1206604153088525,2394,False,,False,False
GTF3C4,36.666666666666664,0.2714285714285714,0.024042832469054,0.8313905146713778,0.32976190476190476,0.871031746031746,0.6003968253968254,0.42719878539798173,1197,False,,False,False
ARFGEF1,16.0,0.03869047619047619,0.04524944057021473,0.5250140053699596,0.9376984126984127,0.2626984126984127,0.6001984126984127,0.21201905842288685,2110,False,,False,False
MCPH1,16.333333333333332,0.04285714285714286,0.02110962117982286,0.847925945274886,0.26785714285714285,0.9313492063492064,0.5996031746031746,0.22029923980864174,2073,False,,False,False
H1-4,16.666666666666668,0.04742063492063492,0.020833139924270015,0.8531103818915383,0.25515873015873014,0.9432539682539682,0.5992063492063492,0.22514837278353603,2059,False,,False,False
MICOS13,45.666666666666664,0.33670634920634923,0.032387882817590356,0.7487883191967706,0.6007936507936508,0.596031746031746,0.5984126984126984,0.49402471623889954,903,False,,False,False
RBPJL,34.0,0.24821428571428572,0.02702230639628692,0.7957322503705888,0.44206349206349205,0.753968253968254,0.598015873015873,0.4357340457093815,1150,False,,False,False
ELF4,55.0,0.39246031746031745,0.023336434209872015,0.8502197865741785,0.28293650793650793,0.9123015873015873,0.5976190476190476,0.46616649578685443,1016,False,,False,False
FADS1,27.666666666666668,0.1867063492063492,0.05574629624152327,0.465182524121286,0.9797619047619047,0.21468253968253967,0.5972222222222222,0.339905965585233,1575,False,,False,False
OS9,14.333333333333334,0.023809523809523808,0.044068678933554414,0.5406513355437929,0.9174603174603174,0.276984126984127,0.5972222222222222,0.182220664821748,2214,False,,False,False
RPP25L,12.333333333333334,0.005555555555555556,0.027625196482104902,0.7751373426879574,0.5035714285714286,0.6908730158730159,0.5972222222222222,0.12456487661740843,2383,False,,False,False
RUNX2,22.666666666666668,0.11765873015873016,0.0498672140963275,0.4818967253035879,0.9666666666666667,0.22777777777777777,0.5972222222222222,0.295894857381462,1752,False,,False,False
FABP6,36.666666666666664,0.2714285714285714,0.06914758163233495,0.45674721926475237,0.9936507936507937,0.2003968253968254,0.5970238095238095,0.3780884355922634,1426,False,,False,False
ARL1,49.333333333333336,0.35694444444444445,0.026611390016887938,0.8061328621343513,0.4083333333333333,0.7853174603174603,0.5968253968253968,0.4855346606068852,938,False,,False,False
BARX1,72.0,0.460515873015873,0.03998756482905036,0.6790416965675462,0.7722222222222223,0.42142857142857143,0.5968253968253968,0.5311741827502173,765,False,,False,False
AP2S1,19.0,0.07301587301587302,0.04111152847505595,0.6075188451477632,0.8511904761904762,0.34206349206349207,0.5966269841269841,0.2770236971173336,1839,False,,False,False
MYRFL,14.666666666666666,0.02738095238095238,0.03668210332767288,0.6747387261200188,0.751984126984127,0.44087301587301586,0.5964285714285714,0.20860445570766575,2119,False,,False,False
BCORL1,13.333333333333334,0.013888888888888888,0.0195732668435008,0.8683010353814377,0.2261904761904762,0.9662698412698413,0.5962301587301587,0.14479272704324006,2327,False,,False,False
CTH,52.0,0.3736111111111111,0.02545986871795868,0.8210006447243853,0.3634920634920635,0.8277777777777777,0.5956349206349206,0.48262464285905715,949,False,,False,False
ITGAL,19.666666666666668,0.08174603174603175,0.04692311164615759,0.5052355298378888,0.948015873015873,0.24206349206349206,0.5950396825396825,0.2657075291958044,1888,False,,False,False
KTN1,38.0,0.2847222222222222,0.026003972323425512,0.8066323728982554,0.39920634920634923,0.7908730158730158,0.5950396825396825,0.4479627005787184,1099,False,,False,False
C6orf120,37.666666666666664,0.28174603174603174,0.047441491562741515,0.5590387083566775,0.9178571428571428,0.2718253968253968,0.5948412698412698,0.4127061844498535,1271,False,,False,False
