gene,ISCI_core,p_value,q_value
CKS1B,0.6495597111888003,0.4745254745254745,0.9957000945531803
UBE2A,0.6494580613444038,0.4725274725274725,0.9952345247750062
GUSB,0.6494560381943075,0.4725274725274725,0.9952345247750062
HDGF,0.6493965438817869,0.4865134865134865,0.9967658995500164
GOSR1,0.6492371508919667,0.4825174825174825,0.9967658995500164
SLC35A2,0.6491348802017766,0.47052947052947053,0.9952345247750062
SKAP2,0.6490575328586792,0.5004995004995005,0.9967658995500164
SREBF1,0.6490253411583502,0.4955044955044955,0.9967658995500164
S100A5,0.6489562121663565,0.47152847152847155,0.9952345247750062
GTF2A2,0.6489129670868143,0.5004995004995005,0.9967658995500164
ADHFE1,0.6489119483090635,0.4805194805194805,0.9967658995500164
VPS4B,0.6488855445858577,0.4965034965034965,0.9967658995500164
TMEM69,0.6488656418100829,0.5094905094905094,0.9967658995500164
KLHL21,0.6488423019339239,0.5014985014985015,0.9967658995500164
ABCA3,0.6488345790308193,0.48451548451548454,0.9967658995500164
DENND1A,0.6487888239740504,0.48151848151848153,0.9967658995500164
PPM1L,0.6487085442117465,0.4975024975024975,0.9967658995500164
SLC39A14,0.6486987421923686,0.48151848151848153,0.9967658995500164
TMEM254,0.6485214796325045,0.4775224775224775,0.99618535310843
SLC35C1,0.6483787814736719,0.4865134865134865,0.9967658995500164
TMEM219,0.6482665080537916,0.4725274725274725,0.9952345247750062
NDUFAF4,0.648236412059242,0.4955044955044955,0.9967658995500164
AGL,0.6482202443111633,0.47052947052947053,0.9952345247750062
HIPK1,0.6481349443230142,0.4695304695304695,0.9952345247750062
PFKM,0.6479802188256503,0.47652347652347654,0.99618535310843
EEA1,0.6479555985426729,0.4955044955044955,0.9967658995500164
CAB39,0.6478487841768035,0.4755244755244755,0.9959831191886435
GNAZ,0.6478221988659048,0.4875124875124875,0.9967658995500164
TNFRSF10D,0.6477453155821056,0.4825174825174825,0.9967658995500164
GARS1,0.6475717666768357,0.47352647352647353,0.9952345247750062
TRAF3IP1,0.6474260454423798,0.4825174825174825,0.9967658995500164
ADGRE5,0.6474057132287313,0.4725274725274725,0.9952345247750062
EDRF1,0.6473888429112871,0.4775224775224775,0.99618535310843
C4orf46,0.6473050033802,0.4985014985014985,0.9967658995500164
ING3,0.6472413489752624,0.4965034965034965,0.9967658995500164
ST3GAL2,0.6470099142003368,0.47052947052947053,0.9952345247750062
ZNF581,0.646935719003301,0.5024975024975025,0.9967658995500164
SLX4IP,0.6469344656695244,0.4755244755244755,0.9959831191886435
LIN7B,0.6468970959672038,0.5004995004995005,0.9967658995500164
FAM209B,0.646884069395693,0.46153846153846156,0.9948412791222155
DPCD,0.6468462277685345,0.5124875124875125,0.9967658995500164
CGGBP1,0.6467740840916671,0.5074925074925075,0.9967658995500164
H2BC21,0.6465479358485989,0.4775224775224775,0.99618535310843
SGK3,0.6465477153741023,0.4725274725274725,0.9952345247750062
PHAF1,0.6465102223161666,0.5144855144855145,0.9967658995500164
HERPUD1,0.6464832089020529,0.5034965034965035,0.9967658995500164
DIS3,0.6464677745487211,0.48951048951048953,0.9967658995500164
RPUSD1,0.646435077401915,0.4925074925074925,0.9967658995500164
GPD2,0.6463894408275462,0.48951048951048953,0.9967658995500164
B3GAT1,0.6463616957468072,0.4855144855144855,0.9967658995500164
BEND3,0.6462470625983742,0.4805194805194805,0.9967658995500164
TRAPPC12,0.6462045035979399,0.4755244755244755,0.9959831191886435
DBP,0.6461981763002804,0.4695304695304695,0.9952345247750062
ANTXR2,0.6461866390254244,0.48951048951048953,0.9967658995500164
ETFDH,0.6461545159492902,0.5074925074925075,0.9967658995500164
ZFAND2B,0.6461511440083262,0.4745254745254745,0.9957000945531803
ZNF697,0.6461342729845371,0.4865134865134865,0.9967658995500164
PDXK,0.6460910673355102,0.47352647352647353,0.9952345247750062
TMEM65,0.6460801966852583,0.4805194805194805,0.9967658995500164
ZBTB44,0.6460713056375692,0.5064935064935064,0.9967658995500164
NT5DC2,0.646023663157737,0.4695304695304695,0.9952345247750062
LRRC28,0.6459078416702154,0.4935064935064935,0.9967658995500164
HMGN3,0.6458989654378575,0.4995004995004995,0.9967658995500164
LTB4R,0.6454436958183333,0.4885114885114885,0.9967658995500164
MICU1,0.6454130385446034,0.5014985014985015,0.9967658995500164
CCNDBP1,0.6454070453305032,0.4825174825174825,0.9967658995500164
FARS2,0.6453761052279587,0.5094905094905094,0.9967658995500164
PDCD2,0.64529645387247,0.48951048951048953,0.9967658995500164
USP34,0.6452779793230773,0.4855144855144855,0.9967658995500164
GATC,0.6452604998843103,0.4995004995004995,0.9967658995500164
TRABD2A,0.6450160906668236,0.4865134865134865,0.9967658995500164
CBX6,0.6449632288016798,0.4955044955044955,0.9967658995500164
RTCA,0.6449542701082308,0.5314685314685315,0.9967658995500164
TAX1BP3,0.6448144565412766,0.4825174825174825,0.9967658995500164
STK36,0.6447747707107475,0.4645354645354645,0.9948412791222155
LBH,0.6447360758446093,0.47052947052947053,0.9952345247750062
C6orf136,0.6445642134401642,0.5034965034965035,0.9967658995500164
FAM89A,0.6443925411391784,0.4855144855144855,0.9967658995500164
ZNF570,0.6442788229408852,0.4935064935064935,0.9967658995500164
C8orf76,0.6440335774324306,0.5004995004995005,0.9967658995500164
CETN3,0.6438398446793542,0.4645354645354645,0.9948412791222155
ZNF586,0.6438253546215229,0.4945054945054945,0.9967658995500164
RELL1,0.6437754293760741,0.5074925074925075,0.9967658995500164
STXBP2,0.6436596123366726,0.4925074925074925,0.9967658995500164
APOBR,0.6435355332512495,0.5164835164835165,0.9967658995500164
RHOT1,0.6435072457398807,0.4695304695304695,0.9952345247750062
C1orf174,0.6434314000651424,0.4865134865134865,0.9967658995500164
SH3BP1,0.6433110394029038,0.5014985014985015,0.9967658995500164
USF1,0.6432927145256849,0.48151848151848153,0.9967658995500164
AIF1,0.6432640971824832,0.4515484515484515,0.9945995544646472
VSIR,0.6431615983630711,0.5004995004995005,0.9967658995500164
OGA,0.6430673046740336,0.48451548451548454,0.9967658995500164
PELO,0.6430394976150126,0.48951048951048953,0.9967658995500164
GALNT4,0.6427888121748038,0.4915084915084915,0.9967658995500164
MVB12B,0.6427879707725639,0.4915084915084915,0.9967658995500164
TBL2,0.6426989448213719,0.4645354645354645,0.9948412791222155
TMEM234,0.6426960810068383,0.4855144855144855,0.9967658995500164
INO80D,0.6425658111734753,0.4955044955044955,0.9967658995500164
EFHC1,0.6425173210140848,0.4995004995004995,0.9967658995500164
ANKRD61,0.6424962883139482,0.4695304695304695,0.9952345247750062
MRFAP1L1,0.642475783100445,0.4975024975024975,0.9967658995500164
TOR3A,0.6424407957740879,0.4935064935064935,0.9967658995500164
DCAF12,0.6424296124308265,0.5244755244755245,0.9967658995500164
TMEM64,0.642421074314734,0.4985014985014985,0.9967658995500164
UNC45A,0.642415517904313,0.4975024975024975,0.9967658995500164
S100PBP,0.6423746394177597,0.4825174825174825,0.9967658995500164
ADAMTS6,0.6423742228138271,0.5024975024975025,0.9967658995500164
JAML,0.6423232869163223,0.47352647352647353,0.9952345247750062
USP20,0.642288685198781,0.46853146853146854,0.9952345247750062
CYRIB,0.6422622610474018,0.5204795204795205,0.9967658995500164
TOB1,0.6422527891047393,0.4725274725274725,0.9952345247750062
ZFP69B,0.6422322497269173,0.4775224775224775,0.99618535310843
SCRN3,0.6422089577913416,0.5094905094905094,0.9967658995500164
FAM241A,0.6420565802554878,0.5094905094905094,0.9967658995500164
KIF4A,0.6419557489190778,0.4925074925074925,0.9967658995500164
KDELR3,0.6419423730208509,0.5064935064935064,0.9967658995500164
ZNF43,0.6418623480047161,0.4775224775224775,0.99618535310843
LENG8,0.6418033437456532,0.4835164835164835,0.9967658995500164
RRAGD,0.6417574706108404,0.4885114885114885,0.9967658995500164
PRMT3,0.6417416855595407,0.5014985014985015,0.9967658995500164
UBE2E2,0.6417411680315862,0.4875124875124875,0.9967658995500164
SOCS3,0.6417154452275873,0.4905094905094905,0.9967658995500164
UQCC3,0.6415562485995266,0.4925074925074925,0.9967658995500164
CD58,0.6414526603574813,0.5044955044955045,0.9967658995500164
DPY19L3,0.6413855806228461,0.4885114885114885,0.9967658995500164
C2orf68,0.6413216338775745,0.5144855144855145,0.9967658995500164
SGPL1,0.6412926844765304,0.4905094905094905,0.9967658995500164
RNASEH2C,0.6412249400026518,0.4745254745254745,0.9957000945531803
TMEM116,0.6410870251242733,0.4865134865134865,0.9967658995500164
PLCXD1,0.6409452872009581,0.4915084915084915,0.9967658995500164
MBOAT7,0.6409089027456099,0.4965034965034965,0.9967658995500164
DGKA,0.6407576496589247,0.4825174825174825,0.9967658995500164
GANC,0.640637585008946,0.5074925074925075,0.9967658995500164
FAM131A,0.6406312171471721,0.4965034965034965,0.9967658995500164
CD164,0.6405688301992614,0.5024975024975025,0.9967658995500164
ZSCAN16,0.6403645289419184,0.5084915084915085,0.9967658995500164
DAZAP2,0.6403531825901398,0.4825174825174825,0.9967658995500164
GGCT,0.6402772540797766,0.5224775224775224,0.9967658995500164
CLIC4,0.6401842220083842,0.5004995004995005,0.9967658995500164
CCDC34,0.6401776209141532,0.5074925074925075,0.9967658995500164
PUDP,0.6401177007573703,0.5224775224775224,0.9967658995500164
FDX1,0.640064168956042,0.5034965034965035,0.9967658995500164
UBE2B,0.6400184427696284,0.4825174825174825,0.9967658995500164
CYFIP1,0.6399443683048377,0.4935064935064935,0.9967658995500164
RABAC1,0.6398757917195949,0.48951048951048953,0.9967658995500164
ZC2HC1A,0.6397286976835658,0.47952047952047955,0.9967658995500164
LSM11,0.6396979042953882,0.46053946053946054,0.9945995544646472
HP1BP3,0.6396779327000511,0.4905094905094905,0.9967658995500164
FASTK,0.6396640075575396,0.4925074925074925,0.9967658995500164
NAA25,0.6395680323180325,0.48951048951048953,0.9967658995500164
RNF213,0.6394983156206194,0.4905094905094905,0.9967658995500164
FIG4,0.6394541281242968,0.46253746253746253,0.9948412791222155
PIM3,0.639443058440693,0.5024975024975025,0.9967658995500164
NACC2,0.6393882033960298,0.4915084915084915,0.9967658995500164
EXOSC1,0.6393555969657264,0.5274725274725275,0.9967658995500164
IFNLR1,0.6393502631250336,0.5074925074925075,0.9967658995500164
CCDC106,0.6392138516639938,0.5054945054945055,0.9967658995500164
NFATC2,0.639200256621673,0.4825174825174825,0.9967658995500164
MDM1,0.6390890022109654,0.4885114885114885,0.9967658995500164
NT5C3B,0.6390797748971331,0.4865134865134865,0.9967658995500164
EFCAB11,0.6390753224574013,0.4775224775224775,0.99618535310843
ATE1,0.6390575415504466,0.4995004995004995,0.9967658995500164
PUS7,0.6389426028749182,0.4955044955044955,0.9967658995500164
NASP,0.6389377508855288,0.5024975024975025,0.9967658995500164
PSEN2,0.6388851352077792,0.4885114885114885,0.9967658995500164
LUC7L,0.6388471811573199,0.46553446553446554,0.9952345247750062
GNMT,0.638838657703079,0.4745254745254745,0.9957000945531803
TOMM34,0.6387453344506249,0.5164835164835165,0.9967658995500164
KCMF1,0.6386228482732684,0.4925074925074925,0.9967658995500164
ZC4H2,0.6386114733691697,0.5334665334665335,0.9967658995500164
SMG1,0.6386013311880909,0.5104895104895105,0.9967658995500164
C1QBP,0.6385748852019625,0.4865134865134865,0.9967658995500164
SUPT4H1,0.6385523896278116,0.4885114885114885,0.9967658995500164
C1RL,0.6385275415686398,0.5104895104895105,0.9967658995500164
ALAD,0.6384490267992948,0.5294705294705294,0.9967658995500164
WDR83,0.6383697197275167,0.5114885114885115,0.9967658995500164
FUT7,0.6382593869552541,0.5004995004995005,0.9967658995500164
CTNNA1,0.638241749952172,0.48451548451548454,0.9967658995500164
PDCD6IP,0.6382104328596143,0.4875124875124875,0.9967658995500164
FBXO33,0.6381639327673421,0.4775224775224775,0.99618535310843
RPN1,0.6381180044853404,0.4915084915084915,0.9967658995500164
DOLK,0.638104994499902,0.5074925074925075,0.9967658995500164
AHI1,0.6380581514601693,0.5004995004995005,0.9967658995500164
STARD5,0.6380347113051115,0.5374625374625375,0.9967658995500164
CCDC137,0.6379893273675254,0.5064935064935064,0.9967658995500164
KLHDC2,0.6379511935216089,0.5344655344655345,0.9967658995500164
MFSD10,0.6378673148108632,0.5334665334665335,0.9967658995500164
KIAA0586,0.6377261577061417,0.5244755244755245,0.9967658995500164
PTGER4,0.6376481944208628,0.5184815184815185,0.9967658995500164
CCDC136,0.6376408148071979,0.4785214785214785,0.9967658995500164
GABPA,0.6376154566545719,0.46053946053946054,0.9945995544646472
TNKS2,0.637614582056028,0.5084915084915085,0.9967658995500164
M6PR,0.6375579620555062,0.5074925074925075,0.9967658995500164
IL17RA,0.6374819166791915,0.4945054945054945,0.9967658995500164
CBR3,0.6374653436269577,0.5194805194805194,0.9967658995500164
SLC36A4,0.6373993642478197,0.5314685314685315,0.9967658995500164
SNAP29,0.6373754660861873,0.4965034965034965,0.9967658995500164
MCOLN3,0.6373541686038201,0.4855144855144855,0.9967658995500164
RABEP1,0.637340961479484,0.5144855144855145,0.9967658995500164
ESCO1,0.6372449842235813,0.5164835164835165,0.9967658995500164
SNRK,0.637218788438146,0.4985014985014985,0.9967658995500164
CAV1,0.6371907256093525,0.4905094905094905,0.9967658995500164
METRN,0.6369953502860187,0.4915084915084915,0.9967658995500164
FBXO44,0.6369781195641544,0.5214785214785215,0.9967658995500164
CLPTM1,0.6369622434533565,0.46553446553446554,0.9952345247750062
TRAT1,0.6368706613394876,0.5134865134865135,0.9967658995500164
XPO5,0.6368137783104357,0.5144855144855145,0.9967658995500164
EIF1AX,0.6368061701150554,0.4645354645354645,0.9948412791222155
HSPA1B,0.6367734181200422,0.5264735264735265,0.9967658995500164
BTBD1,0.6367487606714768,0.4595404595404595,0.9945995544646472
TXNRD1,0.6367355659497729,0.4925074925074925,0.9967658995500164
SBDS,0.6367331275582924,0.5134865134865135,0.9967658995500164
C3orf38,0.6366531540833646,0.5344655344655345,0.9967658995500164
MDH2,0.6365545410837768,0.5114885114885115,0.9967658995500164
LMBRD2,0.6364708052400492,0.5144855144855145,0.9967658995500164
IL16,0.6362853702357362,0.5134865134865135,0.9967658995500164
ADAR,0.6362237794288413,0.5044955044955045,0.9967658995500164
LPAR6,0.6361150072659207,0.5214785214785215,0.9967658995500164
AP2B1,0.6360845926505233,0.4825174825174825,0.9967658995500164
IMPA1,0.6360436354275191,0.48451548451548454,0.9967658995500164
YIPF5,0.6360324601775574,0.4745254745254745,0.9957000945531803
TMEM179B,0.6360227943198105,0.4985014985014985,0.9967658995500164
OSBPL10,0.6359332364691941,0.5194805194805194,0.9967658995500164
RAB11B,0.6358554522820913,0.5194805194805194,0.9967658995500164
KLHL28,0.6357754148316143,0.4775224775224775,0.99618535310843
IDE,0.6357036993838356,0.5124875124875125,0.9967658995500164
MFN1,0.6355552500971731,0.5224775224775224,0.9967658995500164
CBS,0.6354088075328251,0.5014985014985015,0.9967658995500164
DFFB,0.6354049655932222,0.5294705294705294,0.9967658995500164
SPATA33,0.6353622072049838,0.48451548451548454,0.9967658995500164
ZSCAN9,0.6353562415145748,0.5024975024975025,0.9967658995500164
DCAF7,0.63526651648166,0.5154845154845155,0.9967658995500164
PKN1,0.6352335169293399,0.4935064935064935,0.9967658995500164
FBXO25,0.6351420385010526,0.5124875124875125,0.9967658995500164
SKIC2,0.63509606894714,0.47352647352647353,0.9952345247750062
IRAK1,0.6350496404545052,0.48951048951048953,0.9967658995500164
NOL7,0.6349057920354774,0.5074925074925075,0.9967658995500164
KDM5B,0.6349035359309695,0.4875124875124875,0.9967658995500164
NUB1,0.6348470431437797,0.4985014985014985,0.9967658995500164
ZNF131,0.6348337592211838,0.5204795204795205,0.9967658995500164
TPRKB,0.6346948321293202,0.5134865134865135,0.9967658995500164
LAIR2,0.6346690605401794,0.47352647352647353,0.9952345247750062
ZBTB17,0.6345220769006203,0.4985014985014985,0.9967658995500164
ZBTB39,0.6344930471321975,0.5374625374625375,0.9967658995500164
PYGM,0.6343990715443425,0.4865134865134865,0.9967658995500164
NBEAL2,0.6343894898736449,0.5154845154845155,0.9967658995500164
ERCC6L,0.6343133965131768,0.5054945054945055,0.9967658995500164
ATAD2,0.634303078462313,0.5294705294705294,0.9967658995500164
CSPP1,0.6342696995236196,0.5314685314685315,0.9967658995500164
ASPSCR1,0.6342255294881722,0.5034965034965035,0.9967658995500164
MTERF3,0.6341632250771911,0.4925074925074925,0.9967658995500164
RBM15,0.634135571519312,0.4965034965034965,0.9967658995500164
GMDS,0.6341107703562009,0.5274725274725275,0.9967658995500164
ARHGEF39,0.6339250175583134,0.5154845154845155,0.9967658995500164
CIART,0.6337055054425901,0.5254745254745254,0.9967658995500164
ZNF565,0.6336883953196242,0.5434565434565435,0.9967658995500164
RUNX2,0.6336525821099769,0.5034965034965035,0.9967658995500164
N4BP2L1,0.6336139978881762,0.5414585414585414,0.9967658995500164
AXIN2,0.6335234138444105,0.4925074925074925,0.9967658995500164
KAT6B,0.6334679031395959,0.5274725274725275,0.9967658995500164
BTBD2,0.6334219660178315,0.5054945054945055,0.9967658995500164
MAN1A2,0.6333925798747188,0.5094905094905094,0.9967658995500164
NAMPT,0.6333857382670184,0.4855144855144855,0.9967658995500164
PHYH,0.6333527211594447,0.4975024975024975,0.9967658995500164
KIAA0930,0.6331608328337048,0.4965034965034965,0.9967658995500164
PFKFB2,0.6330594051442403,0.5094905094905094,0.9967658995500164
RPGRIP1L,0.632961349581049,0.4915084915084915,0.9967658995500164
IBTK,0.6329262624773061,0.5144855144855145,0.9967658995500164
INF2,0.6328929287236732,0.5094905094905094,0.9967658995500164
FIZ1,0.632856641130409,0.5334665334665335,0.9967658995500164
TARBP1,0.6326403409690584,0.5194805194805194,0.9967658995500164
ABHD4,0.6325336009738524,0.5134865134865135,0.9967658995500164
UBE2K,0.6323075990343933,0.5164835164835165,0.9967658995500164
FAM50A,0.6322659833731027,0.5024975024975025,0.9967658995500164
PCNT,0.6322383555760479,0.47952047952047955,0.9967658995500164
CTNS,0.6322057394857497,0.5004995004995005,0.9967658995500164
NF1,0.6321092878666869,0.5374625374625375,0.9967658995500164
SOCS2,0.6320592210035165,0.5034965034965035,0.9967658995500164
TRMT6,0.632033341085083,0.4925074925074925,0.9967658995500164
SUMO3,0.6319910072806381,0.5134865134865135,0.9967658995500164
TMUB1,0.6319535548911245,0.4975024975024975,0.9967658995500164
RXYLT1,0.6318895972815844,0.4995004995004995,0.9967658995500164
RIPOR1,0.6317928305218684,0.5134865134865135,0.9967658995500164
TSR2,0.6317849762524602,0.5254745254745254,0.9967658995500164
IQCG,0.6317435868199587,0.4945054945054945,0.9967658995500164
AMZ2,0.6317390117932574,0.5184815184815185,0.9967658995500164
TXNDC16,0.6317298885254162,0.5024975024975025,0.9967658995500164
CHPF,0.6317264535935488,0.5174825174825175,0.9967658995500164
AGFG2,0.6317236078486496,0.4945054945054945,0.9967658995500164
AASS,0.6316983929976346,0.5284715284715285,0.9967658995500164
ZNF138,0.6315621114571436,0.5094905094905094,0.9967658995500164
POLH,0.6315029093794049,0.5124875124875125,0.9967658995500164
FAM161A,0.6314691185744905,0.4965034965034965,0.9967658995500164
GBP4,0.6314647564350199,0.5044955044955045,0.9967658995500164
PYGB,0.6314368832805825,0.5064935064935064,0.9967658995500164
MXD4,0.6313945411767152,0.4885114885114885,0.9967658995500164
CCNI,0.6312804145206589,0.5084915084915085,0.9967658995500164
DZIP1,0.6312483234823212,0.5024975024975025,0.9967658995500164
CMTM3,0.6311096299139431,0.5334665334665335,0.9967658995500164
SAFB2,0.6310547976169861,0.47152847152847155,0.9952345247750062
TNKS1BP1,0.6310234059994467,0.5054945054945055,0.9967658995500164
ZNF16,0.6309736955105204,0.5214785214785215,0.9967658995500164
ANKRD16,0.6309681220353236,0.5214785214785215,0.9967658995500164
FCMR,0.6308178474632369,0.47952047952047955,0.9967658995500164
CA11,0.630688119270492,0.5284715284715285,0.9967658995500164
TRAPPC4,0.6306571500909023,0.5434565434565435,0.9967658995500164
RAB3IP,0.6306002125663265,0.5274725274725275,0.9967658995500164
PON2,0.6305721227555393,0.5374625374625375,0.9967658995500164
ZNF3,0.6305369226483375,0.5014985014985015,0.9967658995500164
RAD18,0.6305301626166909,0.5214785214785215,0.9967658995500164
SEC31B,0.6304901173486328,0.5254745254745254,0.9967658995500164
H4C3,0.6304652782873162,0.5164835164835165,0.9967658995500164
AMER1,0.6303909516343326,0.4975024975024975,0.9967658995500164
ZNF283,0.6303275566844846,0.5074925074925075,0.9967658995500164
SLC29A1,0.6301259251605699,0.5084915084915085,0.9967658995500164
PKN3,0.6300880470214376,0.4755244755244755,0.9959831191886435
PTPRE,0.6300589995263634,0.5254745254745254,0.9967658995500164
ABCC5,0.6299786020567623,0.4935064935064935,0.9967658995500164
NCDN,0.6299309599466639,0.5064935064935064,0.9967658995500164
NLGN2,0.6299116307026948,0.5174825174825175,0.9967658995500164
NAALADL1,0.6298567619385123,0.5154845154845155,0.9967658995500164
RWDD4,0.6297880023150624,0.5164835164835165,0.9967658995500164
LAPTM4B,0.6296036573735821,0.5124875124875125,0.9967658995500164
HHAT,0.6295296172912235,0.5364635364635365,0.9967658995500164
MBTD1,0.629473076637592,0.5304695304695305,0.9967658995500164
ANKRD12,0.6293229138897782,0.5344655344655345,0.9967658995500164
APTX,0.6292012901174132,0.4995004995004995,0.9967658995500164
NSMAF,0.6290266823698039,0.5314685314685315,0.9967658995500164
C5orf15,0.6288800663816171,0.5084915084915085,0.9967658995500164
MOCS3,0.6287736266795643,0.5224775224775224,0.9967658995500164
SSBP2,0.6287683450011843,0.5054945054945055,0.9967658995500164
TNFAIP8L1,0.6286914403544717,0.5164835164835165,0.9967658995500164
VEGFB,0.6286344046979667,0.4975024975024975,0.9967658995500164
BLOC1S1,0.6285378241063975,0.5234765234765235,0.9967658995500164
PANK3,0.6284681503060394,0.5174825174825175,0.9967658995500164
HROB,0.628391040729906,0.5234765234765235,0.9967658995500164
QPCTL,0.6283585119467717,0.5164835164835165,0.9967658995500164
MAPRE3,0.6282670448669214,0.5004995004995005,0.9967658995500164
AP5Z1,0.6282332833214531,0.5134865134865135,0.9967658995500164
CLCN6,0.6279720629763832,0.5134865134865135,0.9967658995500164
GOLGA1,0.6279428372515466,0.5104895104895105,0.9967658995500164
PPP4R3A,0.6279374553306731,0.5254745254745254,0.9967658995500164
GLYR1,0.6279100465848139,0.5104895104895105,0.9967658995500164
RAMP1,0.6278698801569557,0.5204795204795205,0.9967658995500164
EIF1B,0.6278516931749151,0.5244755244755245,0.9967658995500164
DERA,0.6277046839805459,0.5204795204795205,0.9967658995500164
SDHAF1,0.6276287343284359,0.5324675324675324,0.9967658995500164
NPAS2,0.6275293229672372,0.5044955044955045,0.9967658995500164
GDPD5,0.6274161886562065,0.5034965034965035,0.9967658995500164
PPP2R5E,0.6273733130399525,0.5194805194805194,0.9967658995500164
ZNF486,0.6273407379027088,0.5114885114885115,0.9967658995500164
IFFO1,0.6273054216269278,0.5364635364635365,0.9967658995500164
ZNF790,0.6272927996532481,0.5134865134865135,0.9967658995500164
ITPKB,0.6272233040744316,0.5284715284715285,0.9967658995500164
NETO2,0.6271955564136746,0.5234765234765235,0.9967658995500164
HCFC2,0.6271868667949577,0.5174825174825175,0.9967658995500164
PRPS1,0.6271407679933663,0.5114885114885115,0.9967658995500164
PTGER2,0.62713363311124,0.5084915084915085,0.9967658995500164
PGM2,0.6270918399087549,0.5214785214785215,0.9967658995500164
H2AX,0.6270521050190901,0.5054945054945055,0.9967658995500164
DNAJC18,0.6269276139604278,0.4855144855144855,0.9967658995500164
FAM229B,0.6268992817496032,0.5244755244755245,0.9967658995500164
GATD1,0.6267597182538505,0.5134865134865135,0.9967658995500164
S1PR2,0.6267437855306938,0.4955044955044955,0.9967658995500164
TERF2IP,0.6266818052880404,0.5504495504495505,0.9967658995500164
PIGN,0.6265482280980178,0.4965034965034965,0.9967658995500164
MSL1,0.6264450244069367,0.5214785214785215,0.9967658995500164
PPP1R3E,0.6262075456145946,0.5114885114885115,0.9967658995500164
PPP4R2,0.626122937796672,0.5144855144855145,0.9967658995500164
FUBP3,0.6260309987590097,0.5144855144855145,0.9967658995500164
ZSWIM8,0.626007510470467,0.5404595404595405,0.9967658995500164
MLLT1,0.6259239363792337,0.5314685314685315,0.9967658995500164
GPC2,0.6258753616834953,0.5374625374625375,0.9967658995500164
BPNT2,0.6258578185340992,0.5364635364635365,0.9967658995500164
ARL3,0.6258030075033935,0.5234765234765235,0.9967658995500164
CCR5,0.6257469628808137,0.5454545454545454,0.9967658995500164
TTC33,0.6257443684949482,0.4965034965034965,0.9967658995500164
CEP19,0.6257363011903394,0.5444555444555444,0.9967658995500164
FNDC3B,0.6257257511470372,0.5044955044955045,0.9967658995500164
TBC1D24,0.6255054428897644,0.5194805194805194,0.9967658995500164
ZNF783,0.6254902828745694,0.5264735264735265,0.9967658995500164
OAZ3,0.6254594714814473,0.5234765234765235,0.9967658995500164
RETSAT,0.625039800106487,0.5214785214785215,0.9967658995500164
SLC41A2,0.6250190888941124,0.5294705294705294,0.9967658995500164
AP1G1,0.6249303948097874,0.5184815184815185,0.9967658995500164
PGAP6,0.6249001009426489,0.5094905094905094,0.9967658995500164
CCDC66,0.6248185344692972,0.5254745254745254,0.9967658995500164
TRABD,0.6246314810466567,0.5264735264735265,0.9967658995500164
PPP5C,0.6246278999453114,0.5124875124875125,0.9967658995500164
SUB1,0.6245943312015847,0.5414585414585414,0.9967658995500164
METTL15,0.6245555977978108,0.5274725274725275,0.9967658995500164
DYNC2H1,0.6244771947356377,0.5134865134865135,0.9967658995500164
PERP,0.6242234483279037,0.5274725274725275,0.9967658995500164
PPIG,0.6241856234094276,0.4755244755244755,0.9959831191886435
KIFC2,0.6241589800211508,0.4875124875124875,0.9967658995500164
VANGL1,0.6241110918671731,0.5164835164835165,0.9967658995500164
SETDB2,0.6239862823091934,0.5074925074925075,0.9967658995500164
SHC1,0.6237843431739282,0.5274725274725275,0.9967658995500164
ZNF219,0.6237149877755654,0.5474525474525475,0.9967658995500164
ADIPOR2,0.6237078126883302,0.5274725274725275,0.9967658995500164
PTS,0.6236355563870303,0.5204795204795205,0.9967658995500164
SAMD3,0.6235599222395508,0.5294705294705294,0.9967658995500164
MAPK13,0.623480053057565,0.5344655344655345,0.9967658995500164
TTYH3,0.6234374094324151,0.5414585414585414,0.9967658995500164
IL7R,0.6233419080436333,0.5154845154845155,0.9967658995500164
CATSPERG,0.623215527525048,0.4955044955044955,0.9967658995500164
TMEM218,0.6231132314380944,0.5144855144855145,0.9967658995500164
RABGAP1,0.6230179894859705,0.4935064935064935,0.9967658995500164
HIGD2A,0.6227622528867466,0.5044955044955045,0.9967658995500164
CAMK2G,0.6227510998664346,0.5194805194805194,0.9967658995500164
NIBAN2,0.6227056025728838,0.5274725274725275,0.9967658995500164
AGRN,0.6226851120883075,0.5434565434565435,0.9967658995500164
ATP5MC2,0.6226446477683667,0.5174825174825175,0.9967658995500164
MXD1,0.6225662060655895,0.5494505494505495,0.9967658995500164
SBK1,0.6225459453337774,0.5224775224775224,0.9967658995500164
GZMA,0.622524116834056,0.5364635364635365,0.9967658995500164
MDFIC,0.6224856571114196,0.5044955044955045,0.9967658995500164
GATAD2A,0.6224002575527788,0.5084915084915085,0.9967658995500164
ENY2,0.622385257819836,0.5434565434565435,0.9967658995500164
SPAG5,0.6223835214847424,0.5084915084915085,0.9967658995500164
LGALS3BP,0.622311185964733,0.5204795204795205,0.9967658995500164
SOCS5,0.6222196609601667,0.5144855144855145,0.9967658995500164
SUGT1,0.6220593812819244,0.5094905094905094,0.9967658995500164
PRR5L,0.6220517066774637,0.5234765234765235,0.9967658995500164
TBC1D10B,0.6219889920949884,0.5384615384615384,0.9967658995500164
