gene,L1_state,R_migration,L3_synapse,R_killing,TSC,magnitude,ISCI_orthogonal
TRAF3,0.2650393998826647,-1.130728004531932,-0.2584369793155204,-0.48987646417680536,-1.7407156738553753,1192.3333333333333,0.6396825396825396
NAA25,0.605164867409632,-0.49320390361386196,0.5620266075849707,0.08252898920192875,-0.8213589851907515,358.0,0.3172619047619047
TNPO1,1.5620194496995938,0.7439978572192603,-0.07764907247083153,-1.1328189401470754,0.8967685958916437,976.3333333333334,0.389484126984127
C16orf87,-0.023450278581153672,-0.12058019622734532,-0.2579717237823916,0.9945717984406398,-0.3333424564960624,122.0,0.4738095238095238
UQCRB,1.140053456558942,0.3311607060309619,0.11023299091759849,0.6978414840803046,0.3194492753754565,459.6666666666667,0.6440476190476191
SPTSSA,1.2531031005397502,0.030153603304433525,0.48563063343720264,0.7149445861299726,-0.0883421723109824,124.33333333333333,0.298015873015873
PPP1R7,1.3164878748680402,-0.6429209516876274,-0.14748529270676092,0.5976505828157616,-1.0490082761397803,321.3333333333333,0.5349206349206349
IL4R,0.3005012172908705,-0.5216499514151852,0.09419507337382547,3.387383581569973,-0.8841303533531386,324.0,0.8198412698412698
ZFC3H1,1.1018027474015248,-0.05386395202049062,-0.5773170650864311,-0.10148326622733546,-0.23995454522068174,399.0,0.3474206349206349
CHD7,1.7051232244474288,-0.23208296642021115,-0.10292817814987852,-0.5121885503138345,-0.46843047617216516,1520.6666666666667,0.4761904761904761
MRPL14,0.9341086693759685,0.08365050158805865,-0.30723026325800107,-0.30387414094612514,-0.03993645160449617,208.33333333333334,0.3613095238095238
SEC63,1.0539237134174053,0.24303649711462152,0.10139219938969808,-0.2595736606017877,0.19692352036591865,415.3333333333333,0.365079365079365
UBL7,0.6633933238166291,-0.09843922921018959,0.1705173393260348,0.26618798227695467,-0.2820527349089653,99.33333333333333,0.3906746031746032
SOCS3,0.47966183511556704,-0.21892574701396386,0.07478550845021366,0.04243334893191436,-0.45460518907300856,97.0,0.3388888888888889
MICOS10,-0.5564807338271959,0.10954687854440895,0.5716693492103706,1.6538141458263322,0.00999020903348577,180.0,0.5970238095238095
APC,0.13526887933794307,-0.020083326148039458,0.2601896049014358,0.8414541113764312,-0.17463019329007948,196.33333333333334,0.1587301587301587
ERCC6L,-0.3402359787216045,-0.43225979031441675,0.052117231695260446,2.4644638239554237,-0.7638934441593425,96.66666666666667,0.3851190476190476
SEL1L,-0.14427258968226253,-0.6253233697895796,-0.036318170750110804,0.928205976125802,-1.0325540914051317,904.3333333333334,0.5253968253968254
FANCB,-0.047442875535454954,-0.39624434948451676,0.45471259605173286,1.9708391935297362,-0.6974576943824315,351.3333333333333,0.5876984126984127
CKAP4,0.1301118857241293,0.1343084357372889,0.04378525563668343,0.8635461130313925,0.0341143103013526,153.66666666666666,0.2109126984126984
ALG1,0.19542386590973349,-0.6469185681529933,-0.463906268755204,-0.42864924363436147,-1.0716929620445297,178.0,0.555952380952381
WAC,1.2328362466275267,-0.5079952606176319,0.8062780079179903,-0.25061511935068875,-0.8287706328981893,1770.0,0.5938492063492063
MRPS15,1.2521574310802157,0.5756330204051423,-0.08910661063605338,-0.28588815594720796,0.6572519988248894,673.6666666666666,0.5803571428571428
NATD1,0.49029498700241314,0.8212250713962129,0.47221608678538457,0.3384461496670181,1.0118311169077263,288.0,0.4182539682539682
CDK2,-0.11417265699677012,0.27072570639245236,-0.06341272454484316,-0.47358578444282146,0.22171370535278095,135.33333333333334,0.6525793650793651
RPL36A-HNRNPH2,-0.2001920552558527,0.5759297548841097,1.076498136092578,-0.09399622368395177,0.6839211649090624,211.0,0.3095238095238095
MRPS21,0.1926605822387697,0.8224505214265003,0.13028263098770126,1.0549463619667174,0.9990043301785921,361.0,0.464484126984127
ABHD12,0.07116969402772211,-0.5271651169636173,-0.3978681684012586,0.5031291625837232,-0.9046717236273925,150.33333333333334,0.3823412698412698
INPP5K,0.5023085473687767,0.05715310611817938,0.0043345891064945595,-0.3346852059087783,-0.07015470976908186,146.33333333333334,0.4307539682539683
TASOR,0.19656818100810025,0.6793489008538007,0.7438641423372375,0.7942843102585431,0.8192780368735031,340.0,0.8109126984126984
DOP1B,1.5042910901881483,-0.6321457747317505,-0.9481210556307585,0.12178820681955549,-1.0576035216345128,1613.6666666666667,0.3934523809523809
MTMR10,-1.1454035179522313,0.5586812468844878,0.5087469277698555,1.5517860835878283,0.6314490790764684,123.0,0.7541666666666667
TARBP2,-0.30881629828754287,0.17241724838225764,0.17174147259704853,1.8583083826716564,0.08649404081450358,135.33333333333334,0.4609126984126984
RELL2,-0.7363891577814796,0.08871999834142495,0.48005185784859755,1.576608676324043,-0.023334313385932587,559.0,0.6178571428571429
LIG3,1.1832673881818176,0.0950043695347985,0.06530755441978092,-0.10500718701782018,-0.010442344958575538,393.6666666666667,0.279563492063492
SMARCC1,0.5858521781855421,0.7202204153407273,0.3472936858740976,-1.5634888111400815,0.8705215924850441,156.66666666666666,0.7992063492063493
STK19,-0.0640482081771247,-0.2781855767612148,-0.1619904123086365,0.6978815279547362,-0.5503636007718683,237.66666666666666,0.6589285714285714
UVRAG,0.4093622598916782,0.6085460653969602,0.28842039590622565,-0.4805433310798555,0.7093429197497252,699.0,0.5148809523809524
DDX6,-0.13167143893583222,-0.5790152675366634,-0.4620183721816544,1.2494894575529047,-0.9820316332080725,936.6666666666666,0.4742063492063492
STRAP,1.2400706255252794,-0.2540753769672936,-0.6549379600917136,0.7693692923576839,-0.5227370027718259,1255.3333333333333,0.5007936507936508
INSR,-0.5364644742000862,-0.5741738669593577,0.046414251458157134,1.4202059902767796,-0.9622064777092662,607.6666666666666,0.4055555555555555
C2orf15,1.5186382956218734,0.10336356619224886,0.19124971440377816,-1.098014809605892,0.009549837235008754,96.33333333333333,0.6113095238095239
TPT1,0.9173133075046264,0.594120715322139,0.12361533527139693,-1.0442395717193242,0.6886833061398149,704.3333333333334,0.3998015873015872
GRSF1,1.1801352114531212,0.5854271039075266,0.8240361799349549,0.03860768013944166,0.6993796293384039,624.3333333333334,0.4724206349206349
TNK1,0.1237486755904993,0.15371314213782167,0.24325030852369062,0.21488884131844035,0.06873006680166428,168.0,0.4517857142857143
P4HB,-0.7240950785322888,-0.18362757991381456,0.40830446564631995,1.438101640878909,-0.4060353511558119,137.0,0.4763888888888888
PNPT1,1.6460675176353778,0.4938201756747726,-0.12847239302080893,-1.1842196238293992,0.5461382945069696,812.6666666666666,0.3063492063492063
HSDL2,0.11311683980144047,0.1509280101140169,0.26262689811897877,0.399579897243078,0.06507224305660456,152.66666666666666,0.3140873015873016
ZNF703,0.3537904425296814,0.8784025362354265,0.45143492548445585,-0.5774507637477402,1.0915769585439026,292.3333333333333,0.1952380952380952
ZBTB39,-1.2161146190165628,-0.29166941324862744,-0.3322479308857234,1.6475965808417457,-0.5851338494282956,158.33333333333334,0.3482142857142857
SLC38A6,0.7566524515648982,0.5007486280873601,0.5327314194160694,-0.029991796748830585,0.5684608955434469,124.66666666666667,0.444047619047619
SARS2,1.8441867167138781,0.3405851638863112,0.15965445433566966,-0.9683381424121067,0.34240881485561836,197.33333333333334,0.5547619047619048
MRPS11,1.6388670737731914,1.11944532942893,0.19678432597868098,-0.8244306791096915,1.43054294411007,687.3333333333334,0.3670634920634921
COPRS,1.232068852446262,1.104813985378127,0.3056494736873805,-1.2858804538214719,1.4112701104037808,239.66666666666666,0.190079365079365
PHF12,0.5503135321798702,-0.11405644743040402,-0.5547478891070848,-0.7029377170989756,-0.32658011738198023,212.33333333333334,0.5140873015873015
GNE,1.2246079715671443,0.47358680872338,0.4401585900775984,-1.343410611750133,0.5332848542306761,122.66666666666667,0.5956349206349206
CD274,1.3785094364547352,0.8663569717037317,0.3442657815155575,-1.0047850286451177,1.0798364374561404,97.66666666666667,0.2708333333333333
TBL1X,-0.5538726924029393,-0.6621509303651021,-0.4637709763634596,1.2887310604433002,-1.101600187603938,85.0,0.344047619047619
VENTX,0.9771953599326317,0.4603488546032691,0.22907085895112758,-1.334160569227203,0.5060428599282941,124.0,0.5882936507936508
FBXL3,-0.39062271855641517,0.3240302719008626,0.7974045277136461,0.2550511389608324,0.3207277603157583,233.33333333333334,0.4236111111111111
AVPR2,-0.011082796892468327,-0.3955477951764304,0.03607011128913224,0.31224240237755146,-0.7069628539236316,109.66666666666667,0.2246031746031746
ATXN2L,0.78193181616074,0.42060834894476073,0.3026097264646932,-0.3953944396596194,0.4497990479345632,108.0,0.739484126984127
HSD11B2,-0.03861356763526422,-0.33088509011988937,-0.024258106307153873,0.9595942278862974,-0.6198205455784918,335.0,0.5867063492063492
FGFR1OP2,0.5500010770491791,0.2997019783836142,-0.16657494761526714,-0.2378056084471071,0.26357278228450415,283.3333333333333,0.2168650793650793
ZBTB44,-0.4256377874004476,-0.5876446314559518,0.027954190510546425,1.4940626536857293,-0.9809091531447648,164.0,0.3630952380952381
MFN2,0.9068887806238324,0.2151326015828779,-0.24385562038916392,-0.3835788715281619,0.14583362944175596,129.0,0.166468253968254
STK40,0.1016178855494703,1.1048921915820178,-0.49820932145214175,0.4560717130273115,1.373802625173238,150.33333333333334,0.3305555555555555
RHOC,0.8593578409285789,0.4471210841787925,-0.3875851018793368,-0.11672886324532149,0.46466379112318396,107.66666666666667,0.6589285714285714
TIAL1,-0.08162941048013161,1.1159658068392593,0.47268886140956345,-0.0832040466170662,1.420184077856959,169.33333333333334,0.7748015873015873
TBX22,-0.7486021433854353,0.011963255313483622,0.5628695138104467,1.1401626573920078,-0.1273133320576541,211.66666666666666,0.8198412698412698
SRR,-0.5930021435667229,0.6175794568758678,0.7624752293992745,-0.2840123365864415,0.729296884701925,519.0,0.6373015873015873
THG1L,1.0015029157923236,0.09735574145286532,-0.2932389410018908,-0.943591066449882,-0.018736559926237826,119.0,0.5777777777777777
ZNF148,0.42367121657371454,0.19936399386881545,-0.04303513438512002,0.7695878430264759,0.12465129639162612,814.3333333333334,0.098015873015873
KLHDC10,0.16948833534471028,0.8301720972337222,0.3083807028136225,0.1453235044907353,1.0169065798044448,115.33333333333333,0.1698412698412698
CHURC1,-0.2460608567552459,0.8574009687379777,0.15134347809514861,1.2328223041255375,1.0448838203167015,92.33333333333333,0.3910714285714286
MITD1,0.32687704142968366,0.3949533622803412,0.6543774036477683,1.083009841776096,0.41934877672429444,87.33333333333333,0.4184523809523809
GMEB1,0.8804349451576795,0.6949690282409303,0.3108573756950765,-1.4598373018393207,0.8361268645474688,484.6666666666667,0.4799603174603175
UGDH,-0.011549127923259905,-0.01766355518001293,0.16312087595470737,-0.06812531307432161,-0.17398545198278206,390.6666666666667,0.326984126984127
DCAKD,-0.6387296746089722,0.09858890427477071,0.1584395133884577,1.7248340430497267,-0.01944116599086196,718.6666666666666,0.4712301587301587
RC3H1,1.2663072918346612,0.5712760511633386,-0.1164526199295987,-2.0133840476245917,0.6532833685932868,208.0,0.5849206349206348
SLC39A6,1.87725827364341,0.011162306242945785,-0.4345362254466722,0.3096221392896439,-0.13918994264517603,141.0,0.5575396825396826
MORC2,0.9937662614778907,0.3622017545955661,0.028416175446569297,-1.2097540893095042,0.3622744399419588,432.3333333333333,0.2839285714285714
RPS25,-0.7868417502225135,0.6467739472119217,0.053726816051553536,0.7988155122076598,0.7438840974542716,93.0,0.3166666666666666
TPD52,1.908853265201348,-0.24901193470807842,-0.494934399441511,-1.2825862610953445,-0.5019207382405498,216.0,0.4994047619047619
PGS1,0.16758610492693035,-0.38476517135588273,-0.15064661275842176,-0.6780611296623823,-0.6948994444299267,329.0,0.5765873015873015
MBD3,0.4829527079329038,1.8168513859611726,0.243327236224191,-0.7793099947734081,2.3980055937075897,108.66666666666667,0.5575396825396826
VARS2,1.4358825391349668,0.08629340768372311,0.06373706010950339,-1.2402794359794467,-0.018831092957268585,661.6666666666666,0.547420634920635
TMEM265,0.5411345728437766,0.028107657990684234,-0.5994414767220091,0.264396580623438,-0.13099135864766592,105.33333333333333,0.4527777777777778
TRAK1,-0.39185663637461055,0.15213389815231834,-0.20071530371932186,0.05802226604233294,0.0484787588625658,447.0,0.2942460317460317
FLI1,-0.05585378220472753,-0.018830417129933528,0.5190715031581165,0.11841112208461145,-0.16475670100745438,221.0,0.6216269841269841
PTPRC,-1.8639249657204089,0.8206689498734051,2.7712840476650205,4.019407007562435,1.0612071597881247,1845.3333333333333,0.8496031746031746
SHQ1,-0.0720370301098347,0.014028107251054665,0.18348282893057913,1.9018624598093454,-0.13279391303741125,108.0,0.6742063492063493
CCNK,0.11630815957596108,-0.6170349166005626,0.23624271859296844,0.6230116649095475,-1.0096454287710699,392.6666666666667,0.4615079365079365
NCAPG2,-1.3921529081843935,0.8430615568713176,1.1406148846549318,2.2288524663090463,1.0463868101591385,1182.3333333333333,0.5416666666666666
AASDH,1.223094447756284,0.9660082937892559,0.35132890898853053,-0.45407957415485206,1.2172507622048896,84.33333333333333,0.3625
CYB5RL,0.41358745702524125,0.7351236943891208,0.013444113849465712,0.3538016343272783,0.8760217725868975,133.66666666666666,0.4638888888888888
DAP,-0.6140424518668106,-0.7213286919700007,-0.6207855941138651,0.0069025067402679425,-1.1877117065029201,166.33333333333334,0.4625
RO60,0.35894345918699333,0.22597168356638958,-0.23369271411518633,-0.22108970677044848,0.15684548264287543,444.0,0.5793650793650793
TENT2,-1.0500021800352541,0.6416325669371272,0.6667008414389544,0.5608273121994537,0.7549058191304252,525.0,0.4863095238095238
ERCC6L2,-0.9837087999025278,0.3799023413149159,0.8501430927945188,0.8558769797947404,0.39498595506732836,88.66666666666667,0.675
MCM8,-0.4020268005153109,0.5846436039006148,0.5371026475926948,0.7489803316452038,0.6756973597922069,204.33333333333334,0.5869047619047618
CSDE1,1.8509494966591142,-0.992946735462967,-1.2575712212601853,-0.9812063329566286,-1.567460442079074,1185.6666666666667,0.5333333333333333
DMRTA2,0.5609599674630059,1.1047458719632872,0.9053062154413277,-0.20795191744777664,1.4236215468932931,112.66666666666667,0.4430555555555556
TBL1XR1,0.005350858914792603,-0.08745359743951843,0.5116615186366281,-0.6770843861679846,-0.2591196445670887,229.0,0.4777777777777778
CFD,-1.5007952692576563,-0.08308865073223337,0.3359223203052929,1.7270229698180881,-0.2742680183097988,111.0,0.5906746031746032
SRSF10,-0.6700725420916008,-0.9362984530674078,-0.6536649051797128,1.175909049273432,-1.491665413258189,782.6666666666666,0.6146825396825397
MRPL45,1.3109091224834692,-0.021357900111002755,0.38443966825278364,-1.6851983086776252,-0.15915240488752355,344.0,0.1954365079365079
ACTR5,1.084824819091713,-0.381301923115808,0.21118660753375415,-0.1630403860392323,-0.672196139142822,430.3333333333333,0.2430555555555555
FASTKD5,0.7327762407342259,0.0473503647259989,-0.15680111213050432,0.01778714796651648,-0.08789556613964418,121.66666666666667,0.5063492063492063
NDUFAF3,1.614510587333383,1.2631126077273294,0.8678940677080772,-0.8546298319704945,1.6529404296718646,644.0,0.5011904761904762
MCAT,0.5779720711307005,0.7165804724974124,0.39472442815593084,0.38297322693223174,0.8636418262915165,298.3333333333333,0.5107142857142857
DDX60L,0.6546681611343029,0.5476648554915378,0.8732297135561268,0.24412391545986,0.6438153031353863,90.0,0.6029761904761904
CMTR1,0.014967268833023434,0.3982746402547283,-0.18486585870730807,0.507201623970545,0.39542639845431576,124.33333333333333,0.5878968253968254
PTBP1,-0.5334574243737895,0.0633831960517607,0.4790114375259884,0.10295928917582971,-0.054759532474992566,141.0,0.5803571428571428
SLTM,-0.3677665377876148,-1.0488243574606093,-0.6852261310457888,0.7510821454919577,-1.6469554122090868,135.66666666666666,0.4636904761904762
NDUFA6,1.7992894750190696,0.8037327854754948,0.42415840776158614,-0.12097413172053754,0.9966192138035884,85.66666666666667,0.7712301587301588
ATP1B3,-1.5092397696180209,0.49724204691875123,0.8412313428374373,3.8984096260073344,0.5495954458222481,235.66666666666666,0.5688492063492063
TMEM126B,1.1757694304502042,1.6212011382592404,0.5259059870620527,-1.8174238386730002,2.140697369861518,173.0,0.4484126984126984
TMEM30A,-0.659488007147339,0.0211890451334039,0.5462585917117484,0.5569282548016242,-0.1132932986923442,389.0,0.545436507936508
N6AMT1,1.8606813816454193,0.2906512299882141,0.4116095222125774,-2.1566229812188453,0.2828759092482606,377.0,0.4178571428571428
MBTPS1,0.6308277004716164,-0.6605270365280388,-0.9188242009634081,0.34768713131895607,-1.1033969032467783,537.3333333333334,0.4442460317460318
SENP5,0.6574269768567071,0.8890851943759238,-0.24907106305739155,-2.056606810531569,1.0886608014710824,3766.3333333333335,0.493452380952381
CBFA2T2,0.6153609773634298,0.04793082251737545,-0.4282006335733377,-1.1683004242244006,-0.09477110672221428,101.33333333333333,0.8047619047619048
MRPS16,0.4526226319349997,-0.27672273551422993,-0.01784747038396841,0.5193272901440559,-0.5394009557465447,388.0,0.3327380952380952
MRPS7,1.2542709695227172,0.5080096671849855,0.20061621213856745,-1.5990812719815597,0.5743124342209888,133.0,0.4291666666666666
PPDPF,-0.6989312491919563,0.679557984532205,0.41473507553968136,1.0939026035056354,0.8015657814733951,697.0,0.1589285714285714
HNF4A,0.7313880935749144,-0.28818707004898003,-0.20556097436037146,0.5965482697866923,-0.5594924962557373,121.33333333333333,0.3692460317460317
POGLUT3,0.6595183018629377,0.5572274253326259,0.7002328920256431,-1.7874140808073065,0.6550326357665734,1351.0,0.417063492063492
TIMM8B,1.5534709664353739,-0.0966890239389584,0.21620015280109453,-1.5791731150595414,-0.26821727880565505,342.0,0.4361111111111111
HUWE1,0.9158485885791207,-0.27378027084182543,-0.36816244927853875,-0.46918106070332816,-0.5414121460612407,233.0,0.5630952380952381
GTF2H5,0.8800072249485453,0.24253832056405614,0.42475249532832665,-1.3007208310968774,0.20709994656218944,111.0,0.5986111111111111
ABHD13,-1.0727352765127574,0.20355094998253015,-0.20473917028538385,1.8051624659481418,0.11207836730013339,159.33333333333334,0.3986111111111111
ALKBH2,-0.3574996026770674,0.19648912230901924,0.17356764952423123,-0.3572358538023166,0.12354634522300456,189.66666666666666,0.1125
PEX5,0.15627273620477644,0.3209295176244357,1.2055844648982188,0.8625537414841368,0.33276330956687766,128.33333333333334,0.6597222222222222
C6orf62,0.1593716551870354,-0.34471916102245487,0.03296101267087487,-0.665843190023789,-0.6330654522094264,208.33333333333334,0.396031746031746
RNF20,-0.9886623403361774,0.10685622867870784,0.7329936244474092,0.6369104052424209,0.009842972894242128,598.6666666666666,0.5341269841269841
CARD11,-0.5446457963299678,-0.30787919897276333,1.208430168475461,1.4223978524600813,-0.5524453003170928,305.3333333333333,0.6867063492063492
NDUFS5,1.012569084337482,0.8503666448300942,0.06667957149830347,-0.09805837625698138,1.044183132588844,103.0,0.4484126984126984
OTUB1,-1.3244068345266822,-0.45407460067585376,-0.23529690738191236,2.3772667775295924,-0.8110732652766155,239.33333333333334,0.6392857142857142
ELP2,0.4974062193736343,-0.16498690402501012,-0.17062999236626517,1.0138278426418146,-0.3886364061013547,824.3333333333334,0.5884920634920634
NSUN4,0.7560062872742461,0.1332867247917193,0.31223686810235923,-0.2957159667957387,0.04810577150918317,390.6666666666667,0.1767857142857142
CNOT4,-0.13568746910979695,0.8152377281811072,0.0713974798538108,-0.7377072584956196,0.9875102110472533,535.3333333333334,0.5184523809523809
GABPA,0.6649604690848775,0.3213007432023369,0.04898079183947063,0.4705385705579246,0.30042857730202305,97.0,0.2748015873015873
G3BP1,0.7423981309830785,-0.4942269229911834,-0.8278044951983892,1.2739910147082185,-0.8686864177162906,225.66666666666666,0.6535714285714286
TMED2,0.5913301742591938,-0.5281615736795137,-0.05546069547820259,0.13875420503636143,-0.8903962039552178,137.0,0.6765873015873016
ZNF837,-0.3495267648505954,0.5776548957599701,0.5371430364870831,1.481929374360802,0.6651018243773114,252.66666666666666,0.609920634920635
SACM1L,0.681760850636978,-0.4301629260962881,0.017455422983142288,-0.3172168071824193,-0.749591012171214,281.0,0.6069444444444444
LIN37,-0.627484012225364,0.4041685304529771,-0.15417955121243346,1.26671192260839,0.3984640677850099,142.33333333333334,0.3599206349206349
XRN1,1.2593063318837867,0.3673470686362287,-0.9359490015416003,-0.42035358430859254,0.3389868334197989,208.0,0.3450396825396825
SINHCAF,0.6297509185318444,-0.1995690091968713,-1.007950103787062,0.8024619382443329,-0.462690142944043,560.0,0.0753968253968254
ZMYM2,-0.6146165647900399,-0.681116287715654,-0.15029355083528143,2.6552318745481993,-1.1207304195363437,886.0,0.5089285714285714
PDCD5,-1.167192828902999,0.47824944093496075,1.3778064383076887,1.4799547470267134,0.5470762310838925,323.3333333333333,0.9132936507936508
GZMB,-1.3404969471821755,-0.11533326420844185,0.2873162926449988,1.7299594600234993,-0.3196913063972492,254.33333333333334,0.5444444444444445
KRBA2,-0.999587779657221,-0.11870678452222652,0.23717434960497186,1.0540937384777187,-0.3222844312943654,310.0,0.5448412698412698
ZBTB14,-0.33277591221201125,0.08975811050717931,0.4510472578766443,0.6225853224983485,-0.018130147217217073,104.66666666666667,0.6277777777777778
PTCD2,1.4882381042189219,0.5857557371907313,0.2826946959224888,-1.7731429425476415,0.6877296618959874,264.3333333333333,0.3253968253968253
NRG2,1.5078976945706475,0.2435539727314485,-0.20682477384396492,-0.6965381693349683,0.19188795105676545,148.33333333333334,0.1875
SIK3,-1.0353790571468742,0.39979386511449516,1.0707437200585173,1.0054115734698232,0.42927985335087476,915.3333333333334,0.7192460317460317
C11orf54,-1.6996844200629357,0.956428265094509,1.1732758855450698,0.8397734328150316,1.2058905747372992,620.0,0.6132936507936508
MRPL43,0.75800675795264,0.32751180017264486,0.5252591121438664,-0.21481179650482737,0.3263767023481529,206.66666666666666,0.6448412698412698
LAMP1,-0.8527292986336545,-0.2438095828886211,0.019222796939471952,2.4772019409280692,-0.5054738083188506,94.33333333333333,0.5142857142857142
MRPS5,0.6853498172339388,0.924318220739835,0.42498247396972183,-0.9941501539317894,1.1581436447851396,107.0,0.7246031746031747
TAF11,-0.38050640454002305,-0.10499159959146352,-0.13769017732854194,1.5706688786648375,-0.3113620617739742,2133.6666666666665,0.6875
SZRD1,-0.8604409223422345,0.6930379519212427,0.44554570107908154,0.7469702393760717,0.820750745576202,147.66666666666666,0.5303571428571429
PDSS2,0.6447163772190377,-0.4033650999286283,0.03231256415752734,1.089091799863054,-0.7142933604716522,1534.0,0.6777777777777778
EP300,0.5405651987007438,-0.26159995212182513,0.4004353976134116,-0.16537206898637594,-0.5029112236501126,137.0,0.8095238095238095
TMEM79,-0.41278831437572516,0.38261654770513237,-0.23067810630428792,-0.4539859879117987,0.3703936092820354,313.0,0.4952380952380952
RFX1,0.5851932241794514,0.1059385413727251,-0.28851880273988173,-0.7193031895912217,-0.010150395264716084,218.0,0.2839285714285714
ZNF221,0.039842924315537265,-0.19432527360722646,0.17809066813087274,-0.2537890952601874,-0.4197468073155856,221.0,0.5964285714285714
CEP89,-0.3409205895807845,0.13533302774469497,0.7108845819050764,0.8143261388547978,0.053597330093635084,85.33333333333333,0.7234126984126984
MLYCD,-0.8372046112366173,0.1312506238169576,0.6321063848027894,1.1982517122774434,0.04089847685187234,235.0,0.7238095238095238
DPH5,0.7007686482328629,1.5341865779633181,0.9725950939727526,-0.8933987906008763,2.0283214315127887,807.3333333333334,0.5450396825396826
UBE2I,0.8254761136312687,-0.7632874394895975,-0.2550800816983021,-0.5848555364526944,-1.2225212869447333,634.0,0.6009920634920636
PAPSS1,0.8295223140293435,0.5574234830239209,0.3799794757041889,-0.16128433973126402,0.6435230842768912,86.0,0.4396825396825397
DNTTIP1,0.2871615629616675,0.28056711452614086,0.3314211496458135,2.5498943737071555,0.2462416035370871,1622.0,0.584126984126984
LAMTOR5,-0.40575096777543285,0.9103508808267067,0.9706079356626941,-0.0025200670215094942,1.1462469451229027,130.66666666666666,0.267063492063492
ZNF649,0.7879420614511259,-0.6114406595867296,-0.908582609554872,-0.24697573388101568,-1.0322485237925882,520.0,0.4432539682539682
BHLHE40,1.9372449636610027,0.8788501098947742,0.10909469707438166,-2.359612753063923,1.0962456973523442,1383.0,0.660515873015873
GIGYF2,-0.5791847966455144,-0.2906366063360056,-0.6553151163061353,1.7419466243301291,-0.5894196387176632,236.0,0.5906746031746032
MPI,1.0015995153644182,0.32994269406784,0.6632183345087478,0.3250356316433494,0.335196329632235,895.3333333333334,0.3517857142857142
COX15,0.6280965721715674,0.5045453603511144,0.3566557870458839,-0.681005648694699,0.5681813249580603,120.0,0.4882936507936508
DNAJC8,0.45237005357083715,-0.15362432768858744,1.77404352868439,0.26523729567513454,-0.30894795935064107,1082.3333333333333,0.3244047619047618
MOB1A,0.012144984926966307,-0.12472942048080068,-0.5262651770354682,-0.048401336547532425,-0.345797428948619,126.0,0.4365079365079365
CDK5RAP3,0.23409124357953015,-0.9238472807422525,-1.03245616087953,0.08017673915949444,-1.4777492555419671,141.33333333333334,0.3450396825396825
SUPT4H1,0.16615384560143653,-0.2950324052626045,-0.07753852703463954,0.2804679883627097,-0.5687189935078256,177.0,0.3946428571428572
PACSIN2,-0.019648557849521353,0.1197986065275248,0.07772855212742613,-0.30234494562519004,0.01573822813708516,211.66666666666666,0.3164682539682539
ARPC3,-0.5164354742827435,-0.05674508821550463,0.3267857436221917,2.3341322952284185,-0.23121926317230482,591.3333333333334,0.4833333333333333
BPTF,0.6277030624892368,0.4322127449408541,0.15559743566996057,1.9398961164760007,0.4561673564791363,475.6666666666667,0.745436507936508
TP73,-0.30209614266181484,0.6701950680265456,0.8076809495075384,-0.2502718052812912,0.8064798319110498,103.0,0.4392857142857143
HOXC10,1.2190241257718064,-0.2614421262347495,-0.677439322122408,-0.06015827669769047,-0.5325321189505934,919.6666666666666,0.3871031746031746
NABP1,0.21902174903983385,0.01410301786699877,0.3570956022466721,0.008619513434065381,-0.12166950610774845,168.0,0.1222222222222222
UQCRC2,-0.11456384666926714,0.4775517770038216,0.6138941561309303,0.04988331068821326,0.5318542555135005,107.0,0.780952380952381
VPS8,1.8582429500321036,0.3746182476504916,0.4104025582629709,0.38853716917353226,0.3959237835600319,181.0,0.6632936507936508
NUBPL,0.816776033941629,1.4057234233258595,0.25210447541146275,-1.4347714586678935,1.8272409497472555,124.0,0.7892857142857144
POLRMT,0.7935066983046568,0.8544573971860309,0.17919137730452414,-1.3926337421466217,1.054034516872794,148.66666666666666,0.2632936507936508
DPM1,0.060960087182936974,0.45146924565528934,0.08282945685183944,0.4818904988031612,0.47883803613273995,166.66666666666666,0.6666666666666667
SETD1B,0.8206752949167908,-0.3717500848263548,0.036979701843983456,-2.334531414348544,-0.662858040174491,137.66666666666666,0.8694444444444445
CCNQ,0.9663930875803541,0.5566591408157591,0.9022543901225172,-1.7040601932966275,0.6629820433517364,551.6666666666666,0.5095238095238095
KMT5B,-1.4587218518021432,0.5970495210341884,0.7716030828371832,0.602188890889323,0.6927779754536625,778.6666666666666,0.6287698412698413
TSPYL5,2.145083725922703,-0.7463833439126797,-0.9374425783354551,-2.315854613201519,-1.2079515831308458,1875.3333333333333,0.3186507936507936
NDUFA9,1.129224044120497,0.7826181869156521,0.9553377989237719,0.39383591395899603,0.9782883154377663,180.66666666666666,0.558531746031746
NR4A3,-1.0153351099934207,0.5557684665254254,0.8678391895108789,2.395738881592317,0.6385712975592993,142.66666666666666,0.8666666666666667
KAT6A,-0.3766919336488068,0.20725585233063443,0.5382758489278414,0.6607619414288497,0.14853746683531519,242.66666666666666,0.583531746031746
SP140L,0.3688034504571878,0.4465162654986669,0.6372155699370181,-0.7873632306932574,0.4943307324211966,391.6666666666667,0.256547619047619
PAX7,0.7555002415291105,0.4579039846553687,0.784875153229844,-0.3339599677565634,0.5172254174724371,134.66666666666666,0.385515873015873
PKM,0.7236186300178099,-0.09992036431530714,-0.02571338625328199,-0.11604625057440517,-0.28936722856196107,700.0,0.5246031746031746
